Date,DEO,BUD,STZ,BF-B,PRNDY,MNST,CELH,KDP,PEP,KO,META,GOOGL,SNAP,TCEHY,MSFT,PM,BTI,MO,UVV,TPB,NTDOY,EA,TTWO,CCOEY,UBSFY,MCD,CMG,YUM,DPZ,QSR
2021-11-06/2021-11-12,0.028841717434373835,-0.00971193942983164,0.05311382678017537,0.00013704379727394673,0.01782949249287443,-0.0317102129370286,-0.23819842719120332,-0.001404677598215344,0.004476979979445409,-0.023719319791750956,0.032864708796708116,0.02755200824964537,0.00991872264375192,-0.0009609758318418027,0.02624438830893613,-0.0369915832633933,-0.009145615557732195,-0.020021095962026253,-0.007728305804553653,0.02306213041998924,0.027261385506981088,-0.05054648728669697,-0.06513105414285875,-0.028880063507766403,-0.05562314853076315,0.013184021476990777,-0.02048928794378793,0.020602820224695843,0.05724945224317347,-0.001405342447082848
2021-11-13/2021-11-19,-0.013037640432423553,-0.012359437897181328,-0.019212324616069695,0.026067413582226653,-0.02000666818751472,-0.0033617586449759783,-0.04938128496560146,0.0014046775982154529,0.001956209143737949,0.00036086823259742047,0.0069731699213215525,-0.02513029207016481,-0.04533248192134919,-0.03938741012271471,-0.00806652038910452,-0.01674203475010257,-0.006914286717861028,0.0015892058537563256,-0.005733159080414103,-0.10811066386458061,-0.030904373901860117,-0.0809595242231124,-0.05730042660932668,-0.04691372710645883,-0.02901653810940845,0.014219171650391136,-0.040864877201286905,-0.0010240101396676706,-0.005322981215700727,0.031666303886107854
2021-11-20/2021-11-26,-0.009842323292313684,-0.03997045644623462,-0.031634907859624084,-0.03866338827091285,-0.013353754655951426,-0.07128850074131932,-0.11206873989816508,-0.041851904533579926,-0.019238353281350415,-0.043509303041971766,-0.0942287564862266,-0.021821066134943768,-0.030869119101230823,-0.004678358212402828,-0.025233310189942522,-0.024626139302807826,-0.017204220856185042,-0.019934291708212763,-0.01614593624706697,0.004269078602119504,0.03936104327371489,-0.032581941411648094,-0.017993009928227496,-0.006319126006516917,-0.038287225932265724,-0.03285461621640738,-0.05815386384881586,0.0011953432685695977,-0.016960166177766016,-0.04636603995135425
2021-11-27/2021-12-03,0.013646579482379304,0.017575082687363058,0.03592687370116303,-0.01431930015138249,0.028008300435846588,0.062381589285653995,0.024275607330367065,0.012509215009562818,0.04154649712715932,0.04089783435979101,0.06071749411062428,0.032159820582969505,-0.06154189025482181,-0.003355176757349212,0.01089651799863688,0.01872180450656458,0.04710814346332182,0.031437934096166235,0.031024531217823247,0.011383087421699562,0.02853634756172015,0.019468282179494,0.030512495526118733,-0.017586394234915318,0.03727145859143936,0.05852062670962778,0.06670652484634342,0.050771487997507164,0.010025667327117354,0.05805022062057377
2021-12-04/2021-12-10,0.011183916618754591,0.03424994270843112,0.034142746420306125,0.043302895780499444,0.002106103642697701,0.03690947626541288,-0.05228947222768243,0.03158592015268142,0.03259402056649651,0.0668029406997099,0.01528471027879672,-0.021867829524055055,0.08262044744212925,-0.0467840995339354,-0.0249253499175772,0.05309050806938498,0.04041804834845131,0.06005687032717295,0.05662998585753263,-0.046056305922642427,0.006288801654819365,0.0358642872223717,0.03751324744923082,-0.05256743401154692,-0.08369094778355136,0.012161818764547437,-0.025654284009302645,0.003524301227062297,0.0035954373928965807,-0.02851731616504082
2021-12-11/2021-12-17,0.031209332343648723,0.022802004918816166,0.01000740630117528,-0.013571811147972273,0.010464677031436902,0.02394154688361312,0.1577989306891267,0.006700198030638372,-0.011944014310411592,-0.007358638236264517,0.0010148848803212282,0.0169653114483592,-0.1152036941040836,0.05930835039721395,0.029687558038156522,-0.015482882803873436,-0.0010787252347750703,-0.013822394533018182,0.028829289860385864,0.02498126464252724,0.03152101380177365,0.024053123844430882,0.029771238012348655,0.05337357872079417,0.0589983594227095,0.0015053524830803294,0.04067501868503631,0.013014924906812806,0.027057379736482503,0.027000976171901465
2021-12-18/2021-12-24,0.009627976372475255,-0.0036268822359219973,0.021685605920248156,0.009436429957102744,-0.0012498060199898889,0.016382579438447627,-0.014583053992698162,0.02038092981108538,0.016878896160277018,0.009572600480366704,0.026840957434376426,-0.004885289666936041,0.07218199660544282,-0.01774711719394525,0.013738806484384306,0.027736877965983057,0.024905210666971576,0.03072850242578018,0.014200153822594607,-0.013826811558853448,-0.03883324904298799,0.014382519777691193,0.015998529858049615,-0.06663585582653905,0.0062304942183590865,0.0047261111550979005,-0.0008295263838828668,0.02228555084114013,0.020975221644471076,0.028631184488682876
2021-12-25/2021-12-31,-0.01893077539064892,0.025759515453421127,-0.018617244042402368,-0.04477185819566138,-0.02127974145082774,0.0013618697418833457,-0.17819515669598843,0.020240959741311668,0.006868053724996904,0.028345811038825545,-0.035168187074593925,-0.059556585913780706,-0.0344826043872272,-0.04987180125635835,-0.07793292689722661,0.032871756521575625,0.03689501165366325,0.04064409687589094,0.04195685578884116,0.03091235431495859,-0.01964920449842498,-0.03611974969441826,-0.09397833007586474,-0.0422225614923749,-0.03797921176024354,0.009238548167432458,-0.07500126321344738,-0.010678716670026669,-0.06102742846311768,-0.02936710907203963
2022-01-01/2022-01-07,-0.03554480389659209,0.06556401728781314,0.009109132830149951,-0.030654038812985687,-0.041967324980500965,-0.01211235936287499,-0.2025507081009083,0.03194465153461129,0.0018389729718759605,0.007085802003882937,-0.018150877431906354,0.006076109263321293,-0.12847142504389394,0.05559864072258037,-0.02935482980009656,0.047023808873805036,0.07571443944634704,0.022106951483778368,0.01185747183141916,-0.015202362622774702,-0.00436108159139469,0.00882794912536224,-0.061251290791885925,-0.011748894693702595,0.11658753949034475,-0.031182916075278747,-0.07261851111118292,-0.0610585194894112,-0.08557518365396898,-0.01648397710619089
2022-01-08/2022-01-14,-0.015048853576669853,-0.011369749652062899,-0.014803551709067874,-0.012740883636973156,-0.011615129258526018,-0.08858283004525988,-0.14015018061272502,-0.008882108517847579,-0.0013787605013661818,-0.0024659379653707483,-0.030855909295432173,-0.03883999388575539,-0.08367598321254308,0.015995047319010323,-0.010554333799199352,-0.0007837846707953172,0.020418664964774125,0.0003975353719616539,-0.017929055428578172,-0.011895096493288217,0.04628962020754929,0.05963522241586501,0.060339667711485516,0.046189390989311074,0.13830468962932044,-0.03218694190465833,-0.0594395144203503,-0.04112608687196108,-0.06241940283412106,-0.02916044405263242
