Date,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,Hierarchical Risk Parity,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2016-09-09,-0.014737580445639886,-0.022903833684799202,-0.022109700235230734,-0.01868268541308804,-0.017985786349785315,-0.009878850638571413,-0.02132318519041787,-0.031471442522719384,-0.02963120120167706,-0.02963120120167706,-0.023309111780983348
2016-09-16,0.004033744939087702,0.012360886472158272,0.005601922797483283,0.002435183433623589,0.004066194327928541,-0.0015393499353365536,0.004451300088289756,0.008245637179987941,0.007814359839176,0.007814359839176,0.005475114049477903
2016-09-23,0.023149470447612952,0.015068130026950843,0.024666540467576548,0.02787985941107829,0.025051616139153632,0.02768386087247121,0.026815782005852107,0.01997921400603797,0.019556282982037487,0.019556282982037487,0.012279324498071434
2016-09-30,-0.00579998086820066,-0.005548927691978789,-0.005989549928235305,-0.003510280340384586,-0.005156212944256278,-0.00454474629066548,-0.005729740342969358,-0.006832593543124488,-0.009108467610378645,-0.009108467610378645,0.0014355825942726577
2016-10-07,-0.016021848113227155,-0.009301769814472949,-0.017941006893931077,-0.0157616216266101,-0.016401162419693693,-0.013625707795511088,-0.017727091190163136,-0.01442136323130061,-0.011625226459856752,-0.01162522645985653,-0.005825480960416188
2016-10-14,-0.009707110461527502,-0.0070700789340144565,-0.008543910033707691,-0.009274277831551325,-0.01032882832918025,-0.013353644068848203,-0.00925626802194468,-0.007309152207801373,-0.011287039150728484,-0.011287039150728706,-0.008928544047409375
2016-10-21,0.009349906538172359,0.027899118590249294,0.010147857187962961,0.020854661232437177,0.012793804822748278,0.02066558963431131,0.014932043318578003,0.019923611813535747,0.027060161219322643,0.027060161219322643,0.0040350741770724214
2016-10-28,-0.010039163795860229,-0.0005332802869254527,-0.008155755922633956,-0.011484008684877423,-0.010448296395325851,-0.016015851807325454,-0.011146847800722504,-0.00594032918951326,-0.007413547761867978,-0.0074135477618682,-0.006729414900484301
2016-11-04,-0.017652579821930248,-0.02583353322011428,-0.015978302447720694,-0.01080354693824015,-0.014935142336609086,-0.010707764860525715,-0.013636773975935546,-0.013290089051176013,-0.011976155148459622,-0.01197615514845951,-0.01877321987622657
2016-11-11,-0.02053617724918433,-0.03214873932695128,-0.023534564153794846,-0.012006601952989082,-0.02023051811200227,-0.01003904544681633,-0.019159063813942168,-0.015803225142560606,-0.017809339840611282,-0.017809339840611282,0.037737145511863086
2016-11-18,0.015459257380959324,0.01262735009327276,0.010433650858799215,0.013934471570078655,0.012493079638468574,0.019526996107488426,0.01273559583698547,0.010770623146232783,0.012702194385451282,0.012702194385451282,0.009610746603288353
2016-11-25,0.011316924086274271,0.024864393824270747,0.012770995035461308,0.007169814335524105,0.011197477184617943,0.006292674352050387,0.011492738345079356,0.022015974513728942,0.02422466093073261,0.02422466093073261,0.01382156105445917
2016-12-02,-0.015541487448411773,-0.027505219101138123,-0.018822289552806515,-0.01607333483531348,-0.01773464203363606,-0.013656345184296814,-0.01835242663249048,-0.018046357081567987,-0.019027007683719233,-0.019027007683719233,-0.008306343369625173
2016-12-09,0.02907729865326636,0.026828394276499745,0.028683221970130734,0.014583520105456937,0.026187059737460272,0.020540003549013974,0.025703363959118875,0.025805664719833254,0.02370381461508919,0.02370381461508919,0.03109101755821302
2016-12-16,-0.010186878640263908,-0.001311975780829866,-0.0031272383152699534,0.007995999000872445,-0.004188425968846721,-0.004775308085817165,-0.0009200603966941223,0.006361490553665972,0.006989059618697668,0.006989059618697668,-0.0006342128065663576
2016-12-23,-0.003604243709277477,-0.004639524307349929,-0.0003599885412023385,0.007479483483362692,0.0004329614330189635,0.003991678424372314,0.002298289543130716,0.003342923242867002,0.005684111816185222,0.005684111816185222,0.0029771015686807178
2016-12-30,0.0020198013001586634,0.0007940644137942598,0.0008399234914044929,-0.004519493156370791,0.0005881819863500226,-0.0015276083669317764,7.1892506958715074e-06,-0.008875455416920253,-0.009776565374976398,-0.009776565374976398,-0.009658262928861043
2017-01-06,0.01804353474371386,0.013865370805854847,0.01446241343814445,0.01669286509075399,0.018040421940582314,0.023863035359918287,0.014623182740871888,0.019649696883309153,0.01776684044182792,0.01672078784623624,0.016463385826896517
2017-01-13,0.006755343106610079,0.016940182200598786,0.003825927850659605,0.0017935864712206318,0.005886672089852052,0.007290958979796036,0.004528218264293615,0.003431581734327116,0.003939260688912594,0.004206721967381144,-0.0007043549599627532
2017-01-20,0.013245325529393837,0.03638366894367229,0.012256144930068213,0.016424804709215035,0.01324218933513932,0.018418402749782903,0.014701341141285962,0.012914664977228263,0.019698155612408286,0.01916178912332489,-0.0013652204205883576
2017-01-27,0.016592993808146828,0.011607071972685734,0.015369573203166675,0.012016582626310557,0.01524853890147404,0.01065638649365419,0.011468694549430669,0.014551910093721476,0.014388216785856223,0.012473967912075112,0.009834757076006444
2017-02-03,-0.006374895739831521,-0.021344816914734444,-0.0021814470356055216,-0.009241488061008551,-0.007849221958203811,-0.018483984050747138,-0.005911532653721019,-0.0014239306738533797,-0.0008818093435919439,-0.002441897942440985,0.001616030452535588
2017-02-10,0.026003843890855416,0.05802778775092787,0.021841063290701346,0.023872872686464985,0.025691386178772424,0.03697073486912439,0.02605546954637994,0.026505670392785063,0.03052269444833766,0.03126578913492817,0.009461892526844724
2017-02-17,0.011068756375209654,0.004562892237711891,0.011136750401191664,0.011051438713300055,0.011744984297239469,0.00965082402415618,0.008197513971791803,0.007768049166372082,0.0019822593475939954,0.004184593710106821,0.0154637818125487
2017-02-24,0.0036727628091552944,-0.0035922475116975106,0.004597029412438225,0.005000902485902126,0.0031398549810632836,0.001273833293616411,0.0034546348965105445,0.004957536150519637,0.007110929786604547,0.003946551195753933,0.007018871701582368
2017-03-03,0.003223257056624629,-0.0005366763582851375,0.003898346807711839,-0.001276949684391182,0.0023438884978130847,0.00048058135663442414,0.0022775095968003978,0.008500333698720164,0.013600736896057342,0.010565911172455422,0.007096289052398835
2017-03-10,0.009960056277418694,0.03527335056841219,0.0021566733371440883,0.003647991939617956,0.006784893688647209,0.016804985158513475,0.0007679664551190069,-0.003638193979922044,-0.0024366685465643245,-0.004145702487169278,-0.003061964633680422
2017-03-17,0.012393974521763162,0.006474876857965439,0.013497208398400629,0.010340057639547151,0.011382382781793376,0.008551829818820522,0.012724973581222265,0.0032661642636300225,0.005458115252385376,0.003192346746545116,0.0015612910738117805
2017-03-24,-0.004035330086698874,-0.016931504409846365,-0.0014034244613764235,-0.0026240956858144537,-0.003210185691005396,-0.007423968977520512,-0.0013079327849855327,-0.0009194664024751997,-0.004705492107762388,-0.002182789218717174,-0.013373467853742077
2017-03-31,0.0064494751831700725,0.004930167150860365,0.0049355322031072735,0.010585652196931639,0.00825695650067959,0.012567445474644723,0.00633670940195441,0.009643256678008028,0.0036616270132225903,0.009886563058927544,0.008039044632826375
2017-04-07,-0.003333873692224487,-0.005540527092253167,-0.0015722406206388762,-0.0036652686321970718,-0.002958430025639891,-0.007560182816256034,-0.0024905917913656817,-0.005148329931923934,-0.007730367289193074,-0.0075259882310529935,-0.0022907616374581723
2017-04-14,0.00046907579644117625,-0.006046902852157809,0.0012996862407455012,0.008481451090589731,0.002605290767848212,0.004902211883011098,0.0027522315733570224,-0.0003444390393713137,-0.004452974054587444,-0.0005201832270217421,-0.011437276314196504
2017-04-21,0.015587458789505737,0.025102730365495596,0.014306594415153695,0.010551973540531279,0.015246075675207083,0.016229026500713895,0.017162337518495496,0.019384267175900582,0.021207553843190174,0.021561420216063443,0.008946012904044313
2017-04-28,0.02413147717014108,0.03203916779823546,0.019222211521982002,0.012314870126699295,0.02067956561360429,0.01827586506606682,0.01597816500626026,0.011139695690533635,0.021313271887485774,0.011076723078555784,0.014876987836745145
2017-05-05,0.02406010450677165,0.02506664123274538,0.02327686061707901,0.012736231733974979,0.0217071454996014,0.015517784316161132,0.021694243727382823,0.020697695668802307,0.020067372971743325,0.020098120725520863,0.006804518679988491
2017-05-12,0.0018734084090739067,-0.008100600037386663,0.004058628055641389,-0.0010808610756082304,0.0020993193524176945,-0.004404475392925877,0.0038040222785813427,0.0037585017783081653,0.003326510935240723,0.005496086111265397,-0.003003717570617981
2017-05-19,0.012264514980065977,0.011651943986460411,0.011193062016113142,0.007325299232757043,0.010688389446090074,0.008484580527401864,0.009543446659800559,0.007019639907057229,0.006483370285493395,0.007029371717111266,-0.0028037019584868546
2017-05-26,0.02825553254069657,0.03800795997917428,0.025899866125350002,0.01938819600186026,0.025355545209435615,0.027809365062637426,0.02356646366634929,0.03206376548264078,0.03755271244221792,0.03348142675812049,0.014267058729467678
2017-06-02,0.01847496542008331,0.03431995979005564,0.01618860515391729,0.017779408719071688,0.017781518975736876,0.021219002996339276,0.01739259409305327,0.01397948191223386,0.01827882103770806,0.016365503837183715,0.010177683573757897
2017-06-09,-0.01841346447886838,-0.0071032810358453435,-0.021531469213581622,-0.0162310175072381,-0.019109026073067636,-0.012147723340240058,-0.021608577213007796,-0.026004438791088158,-0.025374927706269257,-0.026353838283476816,-0.003112888092240276
2017-06-16,0.007809389538973699,0.0015555270574658664,0.008822350983326732,0.006411571383282411,0.006760942415960924,0.004303712605057131,0.008493756357967674,0.007299769133689349,0.0048654281685285294,0.0037811756981822597,0.0016980356551247419
2017-06-23,0.01294900871178628,0.027903131074185517,0.006487628389753697,-0.004892577547707777,0.0065418195214870245,0.006697151410310909,0.004254376229162693,0.0033433521260972654,0.007404155722763095,-0.002032232272912826,0.002019601684361597
2017-06-30,-0.018624658270943617,-0.014493697689234475,-0.01546735830063617,-0.013123092926117907,-0.01692350166242984,-0.020623065282799447,-0.01408516165882956,-0.017060031758218797,-0.02123018673291055,-0.01953060744468016,-0.005470428153774977
2017-07-07,-0.010106321496232806,-0.014850320972575659,-0.006661680555077321,-0.007113279566848485,-0.008849728727158834,-0.014443536856981964,-0.007039697952056723,0.001012045696921371,0.005992077344687763,0.0039581296975665925,0.0012820287551418166
2017-07-14,0.01609615468772896,0.01356636848870707,0.015072992067571178,-0.00024381681359830765,0.011618186008163667,0.0027770343732347325,0.010314322500325046,0.00870088184326967,0.013390674719616857,0.006369435896332654,0.014249810320384061
2017-07-21,0.011267574814515902,0.015485003020329735,0.011028067343944903,-0.011433651194862837,0.004690728450651882,-0.008013229421491963,0.007503733619984132,0.00544858142208704,0.014164586570933668,0.0022385965207756264,0.005375327387423054
2017-07-28,-0.006381832715700364,-0.03660881545330574,-0.003235352574953443,-0.004671961932218638,-0.0060863117680234335,-0.017258687717015553,-0.007016286761448942,-0.009114119916921681,-0.01329340537492052,-0.018178700604318587,0.00012139052526681007
2017-08-04,0.007503302300178705,0.028079071204926587,0.0038420892787411898,-0.00024115810362845824,0.00559270846226001,0.009944013138572405,0.004326330383196408,0.00031267351478336813,-0.00016939847917796236,0.00047277892496122575,0.0020251341035397346
2017-08-11,-0.005766079613899411,0.005146052619329433,-0.006999978034023968,-0.0042692718014579745,-0.006323839331708214,-0.003880406568674055,-0.007557457590809724,-0.006444084496447844,-0.0026087374406010833,-0.005512588629454029,-0.013297884985077968
2017-08-18,0.01276774086233523,0.021829162352808185,0.010706847684474718,0.007175745260104227,0.011013023113250808,0.011984751610687017,0.010546129982758501,0.004427765453521193,0.006976520683219745,0.004685953105649565,-0.005775613160420883
2017-08-25,0.00697379887725047,0.016294144119321174,0.0031830063254612018,-0.0013735489218766883,0.005084791054366988,0.006356373432951923,0.0006284214613299088,-0.00014090110410081014,-0.0006240061673522534,0.000170866393945035,0.007622100851855088
2017-09-01,0.013505612103016373,0.012954599508203879,0.012484048069513642,0.009566756361575557,0.012872341277632149,0.012660478898100624,0.0107918312305606,0.01711689921626114,0.019295484845665678,0.019436091660713917,0.013412006268239806
2017-09-08,0.020863611647415237,0.05543303115011211,0.011176037522275584,0.005190186141454722,0.01630496906339851,0.024730548717872836,0.007605697140263823,0.0021845056411968766,0.0033935457847398265,0.0009327308094246867,-0.005083895107473469
2017-09-15,0.0025273540495986957,-0.0034640101981037175,0.004057756783732325,-0.0009552874907269304,0.0021916877719303507,-8.522970538737962e-05,0.006608783951844499,0.005216964785871747,0.005120014300665998,0.007984957201262244,0.015600250253346971
2017-09-22,-0.007533489617304712,-0.01026768449337856,-0.007138440799566381,-0.015958817408204373,-0.00894519143865502,-0.016257192414344646,-0.006973799995820151,-0.0008381312519939454,-0.0014004988675910823,-0.0007423893242499702,0.0010029394130932224
2017-09-29,0.004743443142940729,0.016467853735939952,0.001094662575193306,0.0032182056377447754,0.0041972867697936955,0.012960753545100179,0.001111676970424913,-0.002847350304555518,0.001981246431945083,0.0007729977852821701,0.007176235283867506
2017-10-06,0.015281009137704027,0.020459463813680356,0.0151754609040462,0.003671516710941569,0.013007455823192293,0.00671474799486016,0.014671939967400682,0.013663006057037519,0.013288465669719418,0.013667442743963365,0.012498502347880469
2017-10-13,0.015800194035734183,0.0054385444777032,0.015911996805197726,0.02246532575791793,0.017355678689619403,0.018107507946377943,0.015186504308097648,0.011271672033072555,0.008911483498708295,0.0111584747466269,0.002279785244847893
2017-10-20,-0.004224689996566222,-0.014002577417875472,-0.0017892789959221833,-0.011927363651624945,-0.0050004384023742965,-0.01724005979822174,-0.004688811393792958,-0.0017900908576091723,-0.0038521432943788847,-0.00457400317230483,0.008472378329475555
2017-10-27,-0.007608319187934365,-0.005281771143593406,-0.005446125595265583,-0.024008718835486387,-0.01188740858207471,-0.02676328919558535,-0.008497573384896095,-0.004503929727418421,0.00908116284846261,-0.002702216065886942,0.0023338328094303536
2017-11-03,0.006843409730583616,0.004336823286580582,0.006832254752976441,0.001918084303794254,0.00603836910574973,0.0013135320111243853,0.0072521283497399835,0.0038123859646677083,0.0013844956544619702,0.0005460975225550779,0.0028713166536162176
2017-11-10,0.017700311077234465,0.03209444520977334,0.013799223375156933,0.01356084555157655,0.017343590802204156,0.02757919528051689,0.014246339973707833,0.011184726130727629,0.012723915953227527,0.013731428988252192,-0.0013929177026070511
2017-11-17,0.0028463551755333327,-0.006177954493225557,0.00394970867019051,0.0015400552714031068,0.002976727794365752,0.0006202578962357652,0.002870964767637707,0.0043843073816765,0.005749948173178421,0.007085294996607816,-0.0008910537834620196
2017-11-24,0.015760206341630667,0.01727946182180551,0.01339734889649713,0.0060213429872322255,0.012672759395715882,0.009225472800279189,0.010652139937136429,0.0038556489720478204,0.005066800397630633,3.4559146228962945e-05,0.009695092021838107
2017-12-01,-0.013416209716316185,-0.027933234348132885,-0.006951211217943842,0.018470406530413097,-0.005618904661410795,0.001372970373068938,-0.0012260907604547677,0.005906715041499311,-9.732127188333273e-05,0.010963109964558404,0.01574721786044557
2017-12-08,0.009893840704596535,0.002197906772156477,0.011173294814737167,0.014231858223383131,0.011695007421976822,0.013184489363562202,0.010968841323137912,0.00989361850079562,0.013296071216675198,0.016254095790566137,0.003970631542330159
2017-12-15,0.006150943821637167,0.012843230505561243,0.007204051178959947,0.011563278594357795,0.00745763078050099,0.011572859951883174,0.008836203860976166,0.012218156360192634,0.015837770391181838,0.013926775552011161,0.008897008827461328
2017-12-22,0.00038142456455414475,-0.0017172930173617873,0.0014209022608040467,-0.005586683127405179,-0.0010542618144731009,-0.006395999631165994,0.0012627112680692054,-0.0050748631700293645,-0.005161674946347894,-0.0046692946793787105,0.0037521179970120837
2017-12-29,0.0010540476250724407,0.0030537468619755703,0.0020515866270904848,0.0019484284961686082,0.001071267829536593,-0.002093674312787286,0.00020469718827520467,-0.001027255835409635,-0.000952831247884367,-0.001793398715842942,-0.0024294058491043146
2018-01-05,0.02011343951452952,0.02195182770834323,0.016179420292266915,0.010224931888769315,0.01887319896658208,0.02089177079154676,0.016056072424145626,0.01766332380893502,0.02459747545219069,0.029193715963379527,0.02458176787681584
2018-01-12,0.011997634314144356,0.019660263639100117,0.006415646108318684,0.011768700073890859,0.011905385400848845,0.027761674607215125,0.008747293085652696,0.004216334071660999,0.00862108946108009,0.005852000711826788,0.016458167975480654
2018-01-19,0.017351652418632346,0.016671612442471728,0.014817934673241107,0.014947306841408992,0.016743865526471335,0.020313002996413365,0.012990381328376044,0.0217798055691516,0.018413726561069987,0.02065074358120844,0.00895950941148111
2018-01-26,0.015257736643966568,0.018576606184345312,0.015486804113679309,0.009073875033875689,0.012859020835490842,0.006061799271612323,0.013683634267570355,0.013155009136285312,0.013896015799563344,0.01978173966427277,0.02200357027744036
2018-02-02,-0.022735767391815154,-0.02431867442777469,-0.02038342484390987,-0.017636150238236614,-0.020792391851315206,-0.011169526842952138,-0.021074525558915314,-0.017950390731499732,-0.03439108852789674,-0.03132928366597143,-0.03883725731414507
2018-02-09,-0.05636633843528105,-0.06944324528211543,-0.053308692339470665,-0.058808215335950376,-0.05837742820480685,-0.06389044517339892,-0.05166675272302024,-0.05920819155863888,-0.05515627677146118,-0.06538971063640242,-0.050644466700555626
2018-02-16,0.04622060503033154,0.04413387941346336,0.03894384871818923,0.04284621488901985,0.0473758538640312,0.06483306004116951,0.04102540074296179,0.03600890917328692,0.03853607595810149,0.039144505211250014,0.04439753551076374
2018-02-23,0.013189761075147466,0.01518884491249195,0.010848966893277412,0.011919807445403885,0.013432927882965684,0.020156786303593188,0.012615598492160762,0.012561720922576125,0.01956023654357142,0.022191566955525266,0.005858387325100709
2018-03-02,-0.02337833062359662,-0.019297585950688867,-0.023423040324515587,-0.019067738118303423,-0.022163520640496093,-0.020833869429911278,-0.02399067553795109,-0.022714047659276537,-0.02779947390114812,-0.028527223476167762,-0.020494073742069924
2018-03-09,0.03342575419230531,0.04337513489284062,0.034589327413607096,0.03406603078994608,0.033501917546605586,0.03268982391762432,0.0351662209717829,0.02834233036232603,0.03428981545981413,0.035705890980781696,0.03638316016354641
2018-03-16,-0.011304319734211865,-0.016085561718124475,-0.011565664012763155,-0.007597339308847761,-0.011096428604068564,-0.01101871584725922,-0.011145019629404729,-0.014822766604206561,-0.01602138596265046,-0.011761332563951288,-0.012808298469054768
2018-03-23,-0.0376245597957543,-0.04253826779090919,-0.03911370613875609,-0.022645600885060846,-0.03337065040192211,-0.01474295201899023,-0.03078891406817852,-0.04642138372249416,-0.04490999864584755,-0.054131723401602994,-0.058898444570125004
2018-03-30,0.014466538839860155,-0.006200869736712966,0.019866934078507814,0.017415004240385334,0.015921583226657043,0.006141207538802984,0.01987072375688359,0.01644243657101563,0.024927697174392804,0.02206580876308606,0.01976372778138683
2018-04-06,-0.0157762966822943,-0.021072481979646507,-0.010063955862251395,-0.02034430122547315,-0.01782003308724911,-0.04177914910075886,-0.01711121316493225,0.001227314690899206,-0.0037890939202087637,-0.007765598251638028,-0.013034578842505435
2018-04-13,0.033313948147112526,0.05056527685610579,0.02450563393606764,0.040351583628804644,0.03441170644926195,0.0643457314611573,0.03171647741261374,0.02021100097678241,0.01140812875621755,0.014403345822790126,0.020906956378807993
2018-04-20,-0.02233673503871958,-0.006910254289278939,-0.02634795575690252,-0.037257509331929284,-0.026017719109239112,-0.02961975576616882,-0.02908846645977703,-0.01358045350626047,-0.01202473863033171,-0.006384281313382978,0.005506413354328741
2018-04-27,0.010816181031342076,-0.0034998454826495884,0.009324080386697187,0.032873660866618915,0.021081804704554452,0.04450508034742895,0.017136801649705102,0.018442638953374724,0.03151489510245575,0.03327916805981501,-0.0001873296339247373
2018-05-04,-0.00019073517465184597,0.021686725002905805,-0.002499364656908032,-0.0056143566408217715,-0.0020639038926211217,-0.0017816586422593206,-0.0026888036850160058,-0.0021337347123147055,-0.0017501672323607664,-0.0007517643734897828,-0.0020259420598104923
