,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,Hierarchical Risk Parity,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2016-07-08,10819.605657673788,11345.003676665825,10782.991973216256,10385.795908065993,10696.369107031367,10428.1417394318,10679.228815746947,10750.90689050423,10671.12887509212,10671.128875092121,10446.242448823072
2016-07-15,11190.67970269656,11336.849957776845,11011.005369619043,10476.065387040862,10951.32968593461,10756.651395476476,10879.357601526795,10857.718190731204,10763.064237869208,10763.064237869212,10602.45740106198
2016-07-22,11269.602364747054,11640.195547449148,11127.915711918035,10780.311407683312,11095.649559000833,10971.691942398167,11082.13192157595,11070.607486207362,10999.357444515901,10999.357444515903,10671.72464661738
2016-07-29,11152.355018937045,11593.268818464074,11012.28493185708,10442.131939989249,10945.86621733711,10682.216840134297,10923.739555774338,10927.026626076073,10872.653237870696,10872.653237870698,10665.830572924564
2016-08-05,11150.326169090842,11554.530676367465,10971.641603533368,10377.230241311156,10908.867483789207,10649.193764266935,10883.940384555224,10919.976260127916,10876.723116062736,10876.723116062742,10717.901343695696
2016-08-12,11210.10746847232,11580.455311577525,11037.628588267971,10391.725253988234,10959.836948735288,10675.091980524263,10935.368016171275,10929.320449673694,10864.34417620333,10864.344176203333,10731.655355612495
2016-08-19,11237.052772506158,11587.342899075422,11054.239731751039,10335.840591175538,10975.036301520113,10654.966295463157,10938.074361553636,10867.44735895668,10800.109056820442,10800.109056820445,10735.582684798974
2016-08-26,11211.333162876124,11592.849308738128,11023.111869617715,10422.785324063188,10986.711548353305,10773.462948188331,10949.866588452089,10911.525431459353,10870.387306345718,10870.387306345723,10674.17801739307
2016-09-02,11359.994426151148,11749.249436980554,11162.610731049932,10526.476511383345,11117.944085223908,10895.695888050968,11081.622430822637,11000.417822334672,10945.153798804009,10945.153798804013,10727.234360355298
2016-09-09,11192.575594433725,11480.14658195473,10915.808753943847,10329.81366221291,10917.979118258212,10788.058935769617,10845.326943519918,10654.218805113167,10620.835744408345,10620.83574440835,10477.192055548969
2016-09-16,11237.723589593126,11622.051370538009,10976.958271855532,10354.968653315551,10962.373743021317,10771.452337944434,10893.602748301138,10742.069627816336,10703.830776707935,10703.830776707939,10534.555876971386
2016-09-23,11497.870939728857,11797.173951769177,11247.721857279155,10643.663723576112,11236.998922005423,11069.647725862542,11185.723224857933,10956.68773577824,10913.157920369076,10913.157920369082,10663.913107027782
2016-09-30,11431.183508253389,11731.712286541115,11180.35306563608,10606.301480057578,11179.058562709186,11019.338985421455,11121.631935231175,10881.82514190073,10813.755774924448,10813.755774924452,10679.222035071067
2016-10-07,11248.034822329726,11622.586599322085,10979.76627420892,10439.128969271156,10995.709007522924,10869.192692306418,10924.477751731902,10724.894388909881,10688.043415159367,10688.043415159374,10617.010430433704
2016-10-14,11138.848905834264,11540.413994647459,10885.95613897094,10342.31358689074,10882.136216826599,10724.049361777632,10823.357857662102,10646.504503408742,10567.407050687778,10567.407050687783,10522.21598515377
2016-10-21,11242.996102046638,11862.381373264701,10996.425267223647,10557.999033104978,11021.360143639238,10945.668165106226,10984.972706045184,10858.621326305718,10853.362789149596,10853.362789149602,10564.673907161045
2016-10-28,11130.125822621974,11856.055399122348,10906.741106722686,10436.750880513871,10906.205706178864,10770.363965841725,10862.524887195808,10794.117541083193,10772.900865735355,10772.900865735357,10493.579833151436
2016-11-04,10933.650388110012,11549.771598109604,10732.469898600482,10323.996952493522,10743.319971604746,10655.037441033213,10714.395090501142,10650.662757733337,10643.882933568333,10643.882933568337,10296.581551654946
2016-11-11,10709.115005759171,11178.461001716154,10479.885897243197,10200.04083052106,10525.97704233616,10548.07103592515,10509.117311234444,10482.34793625539,10454.322405180734,10454.322405180736,10685.145147944515
2016-11-18,10874.669970955494,11319.61534228882,10589.229367735086,10342.173009487597,10657.478911798758,10754.043177985173,10642.957181913793,10595.249355564487,10587.115240539517,10587.11524053952,10787.837370380767
2016-11-25,10997.737785480083,11601.070716098748,10724.464363419793,10416.32446979149,10776.815788759173,10821.714869672123,10765.273904023412,10828.514095343198,10843.58451747618,10843.584517476182,10936.94212324106
2016-12-02,10826.816581726122,11281.980724244653,10522.60538987275,10248.899398835263,10585.692818483092,10673.929795925842,10567.705004521158,10633.098863315841,10637.263551543101,10637.263551543103,10846.096126551703
2016-12-09,11141.63116093711,11584.658151334559,10824.427615974564,10398.364429276982,10862.900988683114,10893.172351816085,10839.330572464967,10907.49304751541,10889.407274780724,10889.407274780728,11183.31229166039
2016-12-16,11028.13271644606,11569.459360410814,10790.577051193022,10481.50974086419,10817.402532085101,10841.154097804258,10829.357733678566,10976.880961501356,10965.513991436446,10965.513991436448,11176.219691785187
2016-12-23,10988.384638477733,11515.782572485292,10786.692567101632,10559.906019851687,10822.086050186934,10884.428498711757,10854.2467333167,11013.575832001743,11027.843199085713,11027.843199085717,11209.492432961522
2016-12-30,11010.578992057173,11524.926845623093,10795.752563583299,10512.18059686305,10828.451406256383,10867.801354667854,10854.324767217582,10915.825330723941,10920.028769104863,10920.028769104865,11101.228207744902
2017-01-06,11209.248756648762,11684.724229848009,10951.885200533747,10687.659009376128,11023.80123858834,11127.140082678861,11013.049541817376,11130.317989703814,11114.04317786572,11102.620253427865,11283.992010881433
2017-01-13,11284.971077967268,11882.665587265386,10993.786323139697,10706.828249984364,11088.694741663614,11208.267604584116,11062.919033898204,11168.512585614533,11157.824291251163,11149.325889943451,11276.04407514039
2017-01-20,11434.444193484738,12315.000558160818,11128.527761646299,10882.685813045462,11235.533336912287,11414.70599145269,11225.558780633968,11312.750183951703,11377.612850436139,11362.966921513775,11260.649789505555
2017-01-27,11624.175855186832,12457.941655983055,11299.568483722393,11013.458506314102,11406.858804079004,11536.345510209041,11354.30128543574,11477.3723075413,11541.316410633757,11504.708206278709,11371.395544703324
2017-02-03,11550.072946048549,12192.029172201655,11274.919073549956,10911.677761017587,11317.323837479895,11323.107883794428,11287.179962626698,11461.029325057358,11531.139169985508,11476.614882981414,11389.772066191392
2017-02-10,11850.419239865589,12899.505653259293,11521.175294632898,11172.17085500209,11608.08157469882,11741.731503260684,11581.272736407429,11764.811590709372,11883.100607512235,11835.440303895488,11497.540865386954
2017-02-17,11981.588643375759,12958.36470747487,11649.483748217599,11295.639416500662,11744.418310514731,11855.048887737543,11676.21038147526,11856.201225579107,11906.655994769877,11884.966812947512,11675.336328710162
2017-02-24,12025.594176539747,12911.815054098774,11703.036767647876,11352.127807738494,11781.294080846692,11870.150243708193,11716.547425318104,11914.97877176275,11991.32338954194,11931.871442934647,11757.284016474203
2017-03-03,12064.355757829382,12904.88558821669,11748.65926367157,11337.631711717235,11808.908120532142,11875.854816615769,11743.231974520633,12016.2600673359,12154.414223998638,12057.942536721854,11840.717102326253
2017-03-10,12184.517420128162,13360.084141615107,11773.997283852721,11378.991300815936,11889.030306708957,12075.42838055366,11752.250382751745,11972.542582297741,12124.797945157106,12007.953894357222,11804.461245321514
2017-03-17,12335.532018593209,13446.589041244122,11932.913378875086,11496.65072674628,12024.355800564259,12178.69538905351,11901.797458392171,12011.64687302483,12190.97648975366,12046.287446904538,11822.891445294992
2017-03-24,12285.754075103143,13218.918059594904,11916.166436343687,11466.48241517291,11985.75538562973,12088.281132298504,11886.230707296083,12000.602567286689,12133.611946095207,12019.992940539867,11664.778386613058
2017-03-31,12364.990741117052,13284.089535182233,11974.979059527848,11587.862609942164,12084.721246476662,12240.19994631084,11961.550297172807,12116.327458133797,12178.04070736499,12138.829358714378,11758.552060695069
2017-04-07,12323.767423780642,13210.48867721664,11956.15151101916,11545.389980603733,12048.969444289596,12147.661797009203,11931.758958190661,12053.948606816097,12083.899979834314,12047.472671821934,11731.616020722373
2017-04-14,12329.548204800109,13130.606135555978,11971.6907566303,11643.311641046008,12080.36051314489,12207.212209021303,11964.597921921079,12049.796756337335,12030.090686745882,12041.205778610049,11597.438286681316
2017-04-21,12521.734529335656,13460.220200912361,12142.964880749054,11766.171557406486,12264.53860371208,12405.323379461348,12169.938389730178,12283.373236077477,12285.219482723505,12300.831276310751,11701.189119247825
2017-04-28,12823.902480260886,13891.47445453059,12376.379520190812,11911.070432024411,12518.163934488126,12632.041395645309,12364.391673437307,12420.206275980625,12547.057705756231,12437.084177994482,11875.267567450332
2017-05-05,13132.44691412061,14239.687060876156,12664.462781226364,12062.77258524637,12789.897540401924,12828.062689495751,12632.627799941678,12677.27592562462,12798.844192435628,12687.046197277281,11956.07304744291
2017-05-12,13157.049350601239,14124.337051338449,12715.863125179876,12049.734403895065,12816.74761982393,12771.561803040957,12680.682597529682,12724.923489735185,12841.419687600206,12756.775295675117,11920.160380754714
2017-05-19,13318.414179455156,14288.913035506532,12858.192569728422,12138.002314078843,12953.738009816856,12879.923147619547,12801.700015509068,12814.247870477979,12924.675366426343,12846.447411140081,11886.739803749715
2017-05-26,13694.733064693226,14832.005470305967,13191.218035898357,12373.336282015238,13282.187099555951,13238.105632410414,13103.390813792066,13225.120909033414,13410.03198387077,13276.564799238213,12056.328618631715
2017-06-02,13947.742784500706,15341.039301652752,13404.76545618075,12593.326884991704,13518.364561505994,13519.005035490385,13331.292771458995,13410.001247568352,13655.151558613885,13493.842471404765,12179.03411637339
2017-06-09,13690.91651817791,15232.067588111164,13116.141161445712,12388.924375847033,13260.041780634941,13354.779902483935,13043.222502257711,13061.281690937545,13308.65307499591,13138.227929090652,12141.122146097543
2017-06-16,13797.83421841393,15255.761481385622,13231.856362318844,12468.356848844864,13349.69215954705,13412.255037088018,13154.00845631465,13156.626031871472,13373.405370552167,13187.905877253308,12161.738204394844
2017-06-23,13976.502493911954,15681.444993637235,13317.699729304166,12407.354446069396,13437.023436322217,13502.078939825102,13209.9705572094,13200.613265487395,13472.424146459372,13161.104989317417,12186.300071357204
2017-06-30,13716.194911139852,15454.162870569096,13111.710095850733,12244.531580706345,13209.621947859509,13223.624684395576,13023.905986402728,12975.410383950217,13186.402066085066,12904.060614232834,12119.6357923565
2017-07-07,13577.574635662879,15224.663591578685,13024.364071661392,12157.432804407677,13092.720377032629,13032.628773883613,12932.221622102468,12988.542092195083,13265.416007163198,12955.13655976923,12135.173513944146
2017-07-14,13796.121377282692,15431.206987978643,13220.680207998703,12154.46861787977,13244.83403772587,13068.820831962295,13065.60872655851,13101.553862255609,13443.04887793552,13037.653471614914,12308.0974347228
2017-07-21,13951.570207051367,15670.159274794825,13366.478759665273,12015.498663244027,13306.961957570793,12964.097372367409,13163.649574025547,13172.938745229967,13633.46410754433,13066.83951731555,12374.257487950737
2017-07-28,13862.533619868616,15096.493305779954,13323.233488192127,11959.362710892727,13225.971638411791,12740.354064284738,13071.289633786957,13052.879001847678,13452.228942498314,12829.301353885592,12375.759605566987
2017-08-04,13966.54840026488,15520.388816257646,13374.422540735275,11956.478613660764,13299.940641915546,12867.04431249005,13127.840351277171,13056.960291403226,13449.950155373903,12835.366777187684,12400.822178401431
2017-08-11,13886.016170257573,15600.25755377856,13280.801876732374,11905.433156670726,13215.833954174816,12817.114949220442,13028.627254563475,12972.82013601866,13414.862766829361,12764.610680236887,12235.917471352644
2017-08-18,14063.309226329618,15940.798108665615,13422.997399554233,11990.863512214193,13361.380238973028,12970.724888252475,13166.02885108701,13030.260740851667,13508.451834384701,12824.42504729635,12165.247545375278
2017-08-25,14161.383916422623,16200.539770425215,13465.722885183664,11974.393474564622,13429.320065686154,13053.17165933829,13174.302666177522,13028.42476272656,13500.022477128663,12826.6163105586,12257.97228905391
2017-09-01,14352.64207443972,16410.411274967802,13633.829616973047,12088.94957951342,13602.18685669822,13218.431063684628,13316.477517131234,13251.430996336792,13760.511956252247,13075.915600867425,12422.376290230612
2017-09-08,14652.090024795183,17320.090114359242,13786.201808344651,12151.693478085757,13823.97009259125,13545.330117078924,13417.758612101667,13280.37882210222,13807.208883597248,13088.11191020979,12359.222232185515
2017-09-15,14689.121043854433,17260.093145571027,13842.142862254364,12140.085117314993,13854.267918802712,13544.17565258367,13506.433679887046,13349.662090760166,13877.90199053355,13192.619923658147,12552.02919194434
2017-09-22,14578.460702983224,17082.871954825976,13743.331544893023,11946.343715607703,13730.338840026605,13323.985382905936,13412.242512746707,13338.473321758342,13858.466004511267,13182.825863467935,12564.618116735237
2017-09-29,14647.61280243942,17364.190191567843,13758.37585559369,11984.789506303709,13787.969009584633,13496.674273692297,13427.15259386988,13300.494015683329,13885.923040834938,13193.016158664157,12654.784772592875
2017-10-06,14871.443107519046,17719.45221244609,13967.165550493426,12028.79186125322,13967.31540736835,13587.301040208853,13624.154970660267,13482.218745981201,14070.445652455439,13373.330951632883,12812.95062978505
2017-10-13,15106.41479420923,17815.820241424015,14189.411044110544,12299.022588890464,14209.727645735205,13833.333201764264,13831.058258816389,13634.185893964044,14195.834196706766,13522.556927334961,12842.161405573797
2017-10-20,15042.594874744153,17566.35283923052,14164.022228964812,12152.32767391322,14138.672777928192,13594.845710157122,13766.207035264237,13609.779462444316,14141.149809197808,13460.704709051659,12950.96505557001
2017-10-27,14928.146011522314,17473.571383706094,14086.883184971737,11860.565855593537,13970.600597808701,13231.002922846825,13649.227680750406,13548.481972139803,14269.56789347964,13424.3309765287,12981.190442730485
2017-11-03,15030.30543119714,17549.351174982676,14183.128359566883,11883.315420795268,14054.960240847278,13248.382268725263,13748.213631766033,13600.134014652942,14289.324048219212,13431.66197041694,13018.463551032462
2017-11-10,15296.346512915175,18112.58786473523,14378.84451595907,12044.46322585734,14298.72372000578,13613.761990465375,13944.075357195336,13752.247788948029,14471.140206437185,13616.097882957929,13000.329902691483
2017-11-17,15339.885347978963,18000.689121152347,14435.636762811075,12063.012364939543,14341.28712832708,13622.206033837434,13984.108306263128,13812.541870443758,14554.348512630997,13712.571953161374,12988.745909545436
2017-11-24,15581.645106320067,18311.73134158749,14629.036025065556,12135.647899848067,14523.030809529248,13747.8773250824,14133.068984837513,13865.798183307903,14628.09249146205,13713.045847940679,13114.672996386753
2017-12-01,15372.598487848465,17800.225458702876,14527.346505740416,12359.798250068214,14441.42728401577,13766.752753342324,14115.740559538335,13947.699501999641,14626.668866895554,13863.383477520683,13321.19260922936
2017-12-08,15524.69252850296,17839.348694784472,14689.664831124894,12535.701146432804,14610.319883286273,13948.260358589558,14270.573877894492,14085.692719836163,14821.146097812523,14088.720240545656,13374.086156785022
2017-12-15,15620.18404009397,18068.46356214067,14795.489928370085,12680.654951164619,14719.278254560835,14109.681622291919,14396.67157789269,14257.793915928747,15055.880006643838,14284.930685150812,13493.075519381167
2017-12-22,15626.14196198972,18037.43471583095,14816.512873459009,12609.8121501045,14703.760281560448,14019.436103839871,14414.850417316788,14185.437562698931,14978.166448018324,14218.230134307343,13543.703130872482
2017-12-29,15642.612659813802,18092.51647549251,14846.910233130311,12634.381467429097,14719.5119469233,13990.083970589498,14417.80109666662,14170.86548918481,14963.89478299064,14192.731178642916,13510.799979267807
2018-01-05,15957.23940339618,18489.680279972883,15087.124633833684,12763.567157390287,14997.316224588563,14282.361598257547,14649.294355271628,14421.170074973143,15331.968817584417,14607.069741416819,13842.919328188256
2018-01-12,16148.688526421382,18853.19226887982,15183.91828627646,12913.777751138578,15175.865054220694,14678.863873570957,14777.436026495185,14481.97454571347,15464.147092375302,14692.550323941294,14070.748419762609
2018-01-19,16428.8949567486,19167.50538368999,15408.912595526333,13106.803949666606,15429.967697936441,14977.035679418748,14969.40055553504,14797.38913557651,15748.899668434466,14995.962413235007,14196.815422656055
2018-01-26,16679.562709350063,19523.572582739118,15647.547406498057,13225.73345079939,15628.381974055157,15067.823463391162,15174.236357941747,14992.04892484819,15967.74662705277,15292.608637708841,14509.196048524318
2018-02-02,16300.340051393085,19048.785177432455,15328.596799946186,12992.482428650219,15303.43053204857,14899.523004751949,14854.446525979281,14722.935788781404,15418.598439210773,14813.502163705376,13945.698668166402
2018-02-09,15381.549567446096,17725.97571602969,14511.44934914206,12228.417724237606,14410.055614876655,13947.58584710705,14086.965510484182,13851.217386293694,14568.165956269646,13844.85154370896,13239.426196350465
2018-02-16,16092.494094757489,18508.291790766925,15076.581037276716,12752.359137802989,15092.744303859616,14851.850517761906,14664.888915804077,14349.984615096197,15129.56590613068,14386.801407110659,13827.224091045071
2018-02-23,16304.750246970561,18789.41136437203,15240.146365813946,12904.364803200237,15295.484049649403,15151.216094861344,14849.895266298001,14530.245117074297,15425.50379405615,14706.0670738124,13908.229325401378
2018-03-02,15923.572404961715,18426.821083605213,14883.175802935964,12658.307754549762,14956.48227320862,14835.55763703663,14493.636247191691,14200.2044369841,14996.682903921226,14286.543811942243,13623.193047984983
2018-03-09,16455.82982203334,19226.086933752827,15397.974843737991,13089.52605626487,15457.553109112923,15320.529403911125,15003.322662145076,14602.671322349672,15510.916393206033,14796.657587783615,14118.847862588733
2018-03-16,16269.807860233297,18916.824525781918,15219.887040218338,12990.080485423421,15286.029474644054,15151.716843779848,14836.110336569174,14386.219333540543,15262.410015036077,14622.62917705878,13938.00944512552
2018-03-23,15657.663501530515,18112.13557835057,14624.580851062177,12695.912307285704,14775.924729012231,14928.335809346676,14379.322610310532,13718.391125542294,14576.975201928437,13831.081059042022,13117.082368403917
2018-03-30,15884.175698716866,17999.824584975533,14915.126434756037,12917.011673952646,15011.180844336019,15020.013817760817,14665.050157711124,13943.954901480407,14940.345625480742,14136.275048677588,13376.32481361908
2018-04-06,15633.58223034022,17620.52360577184,14765.021260636753,12654.2240975248,14743.68110501127,14392.49042097313,14414.113358388106,13961.068522180229,14883.735252705415,14026.498415874901,13201.970053213
2018-04-13,16154.398578115395,18511.51026024724,15126.847466708174,13164.842079453707,15251.03633117845,15318.585744658347,14871.278259142275,14243.23569171894,15053.530820841732,14228.526923241567,13477.983065229853
2018-04-20,15793.562057366162,18383.591017070336,14728.285958913933,12674.352852825086,14854.239151789048,14864.85297621845,14438.695580287203,14049.806091628843,14872.516047257466,14137.688004688549,13552.198411169651
2018-04-27,15964.388083708369,18319.251289094365,14865.613681153112,13091.005230212722,15167.393320621812,15526.41445227777,14686.12864252706,14308.921592741679,15341.221830396376,14608.178499773809,13549.65968280241
2018-05-04,15961.343113359015,18716.535854060083,14828.459091715189,13017.507658063445,15136.089278506464,15498.75168178557,14646.640525714414,14278.390150043457,15314.372126644439,14597.196591616099,13522.208857354903
2018-05-11,16181.574563293569,19197.937683518914,15012.143429166275,13165.034889463812,15341.552917169143,15722.738184598042,14839.142394714501,14391.368448801724,15453.519724844216,14836.691095824983,13869.391621246037
2018-05-18,16103.809442929658,18992.386797568164,14973.853673435984,13177.975117399756,15315.01288639137,15751.60326859693,14849.952748147889,14254.407669274942,15421.56622255739,14744.135346923973,13792.121001513842
2018-05-25,16302.672571363812,18647.489109468548,15195.677324860979,13462.341255728503,15533.082951338936,16026.670231229693,15201.36677802764,14545.067281273474,15874.967762379238,14776.041944833249,13833.807185296479
2018-06-01,16505.796196707357,19142.357674198174,15309.338116524434,13516.374782401008,15684.55935129138,16256.694485133099,15278.965344755215,14795.660477810621,16013.543247033602,14972.845250975837,13907.511265662148
2018-06-08,16700.584347138763,19487.213914330456,15494.128534872922,13799.414956411174,15898.360805939745,16545.322727494022,15491.23060997455,15019.81930853996,16300.321782251553,15247.73505723692,14140.822602549466
2018-06-15,16867.429695412353,19728.420816490012,15694.047487122094,13989.85516462539,16080.442082231155,16691.28890199038,15678.53217458168,15271.099350484332,16589.452144051884,15554.518648924284,14150.20049794277
2018-06-22,16910.17359020187,19523.88352253238,15698.611043024504,14117.119512388632,16151.00265668473,16979.199912771284,15751.171495976281,15306.89766219244,16598.23347905347,15571.24415989953,14028.16906118179
2018-06-29,16564.323174091605,18974.727160805036,15428.137043188082,13738.72118209683,15781.856079754574,16410.204268400554,15433.890750457329,14980.053864954201,16215.038202335389,15160.401941735716,13851.501726027318
2018-07-06,16874.64060126133,19219.813827389436,15712.685854585963,14025.621720036168,16107.108937145302,16803.822768264643,15750.766441940803,15338.904820877513,16612.40518102042,15497.844086357001,14062.892001439306
2018-07-13,17175.280749221092,19310.164615480244,16047.174205721427,14198.837477692945,16384.368554063447,17027.46463660381,15970.433918950146,15770.028024400706,16891.68106362201,15818.035083158007,14275.807273821982
2018-07-20,17327.144214823104,19537.292779520867,16181.78882970744,14316.43308660326,16515.558427505814,17165.30708114677,16083.763533572448,15814.990949691914,16876.280435238277,15883.79980286022,14280.406904038813
2018-07-27,17082.929675423562,19008.77601164842,15984.58889972403,14235.782461486786,16349.104262385574,17025.46544478483,15932.903154618245,15592.451766377073,16897.08157284807,15661.692523959975,14369.24919726467
2018-08-03,17200.176719652638,18936.672326559623,16105.474729083197,14408.352662607262,16472.938795480346,17198.329189419463,16118.42719498529,15722.181396604194,17082.078104737426,15812.305853426802,14480.556376621296
2018-08-10,17086.153041609123,19157.41448288063,15967.000973105756,14326.263268941486,16384.68568653692,17161.795285643337,15954.154300399994,15663.966727877265,17019.30256956853,16041.586489135396,14458.094130416035
2018-08-17,16901.661690635476,18411.463840084387,15846.127495794815,14262.011957015831,16248.404934970495,16907.406798249212,15814.357691016916,15814.599818977924,17187.711817086976,16076.593279403434,14555.10611312593
2018-08-24,17042.56955455003,19145.793387176243,15898.162275186167,14300.270506707893,16366.233106935855,17217.80111465291,15907.429115600398,15789.891122759736,17333.279257212096,16215.693454986606,14680.201623431012
2018-08-31,16884.699684259667,19175.05046348786,15735.077715164358,14086.210121016311,16148.458144426155,16930.148116241257,15734.549575450446,15675.157405818656,17210.4643134578,16108.778062716563,14823.169429451396
2018-09-07,16729.55283643476,18861.67660916944,15643.48316717242,14212.905771241874,16082.163235390803,16937.17429942297,15734.274350223714,15607.502898583416,17156.22396794742,15964.162872506995,14684.799493697505
2018-09-14,17028.749322179345,19375.44571513792,15896.931805293509,14492.401502763169,16378.339121470466,17392.47197748226,15974.690558350168,15797.171821425574,17208.827515039105,15919.658219141,14852.275488194844
2018-09-21,17098.640592818454,19345.14844621559,15997.32209160025,14503.813239110304,16409.42696409676,17282.64022143689,16082.030951773098,15809.58944308234,17335.374528045984,15968.152440229915,14976.43998476941
2018-09-28,17007.051898476333,19431.47635700596,15908.590637855152,14364.88943404502,16293.81067987766,17088.468318929303,15996.053714787102,15750.200978881774,17357.47287649187,16051.708932105632,14911.305982590417
2018-10-05,16652.83195235458,19035.13929775185,15603.855748101296,14102.0880375075,15970.742476581767,16709.884250576102,15694.52642290556,15431.686541683444,16988.787126818024,15652.583637189477,14762.554979748713
2018-10-12,16273.731471586278,18707.650654620174,15273.144334603052,13886.035869788511,15636.676352731962,16448.713384534287,15393.966231527485,15076.028554494786,16565.797482213908,15228.303473158574,14153.733598252811
2018-10-19,16361.64778865524,18422.94616577335,15422.62038788603,14152.036426470622,15754.460915172205,16507.278943607256,15547.572117609188,15305.620379259044,16658.739722301576,15222.731914818247,14169.121724061455
2018-10-26,16040.50748222589,17870.512373949274,15160.176524774897,14081.151344582964,15511.781078315375,16292.712820007582,15322.39889128858,15141.374793800444,16499.758638385967,15029.090652997795,13609.026327713158
2018-11-02,16332.53569126568,18124.421390757536,15453.73395381873,14393.896183437866,15839.579444317515,16677.732307420163,15601.102146064852,15576.718758696215,16880.345100862578,15423.881433955776,13945.490994026135
2018-11-09,16449.160860683554,17308.114233889548,15653.133989999815,14823.902797165101,16032.361300033204,16890.088697889307,15858.638158483407,15891.049625347328,17198.089235127612,15669.816120379754,14246.570098778115
2018-11-16,16079.773744386843,17064.580274607473,15342.052794834737,14555.764776279731,15666.782542371915,16370.868237382607,15533.487602074469,15556.541206496908,16932.44885307048,15419.391291991595,14039.869211050367
2018-11-23,15650.458998081174,16371.35248554315,14925.0864871093,14208.23710898971,15259.005114707135,15977.395035773794,15129.392213360137,15141.20445629814,16514.525188252184,15012.896014087082,13502.340777952635
2018-11-30,16234.110342178228,17092.179837138367,15458.690931839774,14606.713624442655,15768.653560812838,16391.07173765976,15615.810437315073,15700.288406218117,17142.00396382031,15707.515632478151,14138.346352419348
2018-12-07,15706.44780464798,16495.19828942887,14954.803259588285,14256.908749398459,15296.516766047609,15997.523956767564,15140.285369821077,15169.041855229203,16497.141244741117,15091.96571518941,13518.753194859883
