Date,Equal Weight,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2021-02-12,-0.0029854799985545855,0.00011456836193257658,-0.004995337901851249,-0.003570659095483597,2.5740411150110276e-05
2021-02-19,-0.037873104275993885,-0.035411966817634255,-0.02845852270012894,-0.03628819683836959,-0.02147334320977014
2021-02-26,-0.017437639254636372,-0.01283400348270225,-0.014471033969646552,-0.01900038513703972,-0.014725588045265912
2021-03-05,0.02957590735764315,0.03228792696417093,0.025999662946016855,0.019727036266583786,0.04467752711957777
2021-03-12,0.008299403898693436,0.016201197083453467,0.006978958801157731,6.70832461788784e-05,-0.005209239832152459
2021-03-19,0.0006003712693625207,0.00020103622263234477,-0.004873864485674728,0.003249773747525886,-0.0012862521880391128
2021-03-26,0.015666012898100545,0.014384968671681708,0.015706202791124557,0.010132022770132032,0.027995644597032993
2021-04-02,0.027004905784032918,0.02713227703166754,0.036201650659215545,0.033380611255273696,0.01974468041958396
2021-04-09,0.012636852406688881,0.015893378074780973,0.02177985976938346,0.025155348727239346,0.017991945006324835
2021-04-16,-0.006048397640101233,-0.005470583791783112,-0.0050180845047859135,9.93150596138026e-05,-0.008656708752353385
2021-04-23,0.00831500828819598,0.01121476002547217,0.014034577107310708,0.013133327287334406,0.01889535461189588
2021-04-30,-0.0004440871843207628,0.003285794348904636,-0.00843329866505571,-0.009348883474987968,-0.002356818278946233
2021-05-07,-0.0247410425701301,-0.020732105958317648,-0.03242469123595715,-0.03341435165077389,-0.020974901456508842
2021-05-14,0.020302955349923657,0.016059317107558924,0.022177664643023398,0.022271454775540267,0.012186995279238961
2021-05-21,0.009394010311439605,0.004964820654492552,0.011041165034920919,0.011636564299990493,0.0096559209932092
2021-05-28,-0.0013834634978242555,0.00197967141922728,0.00391572774429183,0.0048258187945893205,-0.0012399904619724187
2021-06-04,0.006371755205514029,0.0061954623286624155,0.003752680620368487,0.008845282668856758,0.011557626084598108
2021-06-11,-0.00775569208305571,-0.005003721433862851,0.0020994606772726243,0.004421823856782137,-0.0038716536566265904
2021-06-18,-0.0031133951598761866,-0.0027435206018000535,0.005357687348430451,-0.0015082679844009572,0.010713524355292024
2021-06-25,0.009586873775352833,0.013047734262475075,0.02119883450396909,0.02092389541440176,0.012538190032125062
2021-07-02,-0.009205320591140653,-0.004625242963193998,-0.001879464486966187,0.0012575819353690676,0.0011384928624205081
2021-07-09,0.009472600747850946,0.00939522379329305,0.0022347167471463703,0.007102336567824219,0.008887997800770259
2021-07-16,0.0004693680537073419,0.003204372220283025,0.0011290046327541159,0.014066639552620552,0.0016330137504219008
2021-07-23,0.020690913337043426,0.02729163358087816,0.05102193643609798,0.03824713983325001,0.011918443590689961
2021-07-30,-0.012043944732638479,-0.006402622879831066,-0.009899945372672692,-0.012697354821320617,0.0025192403480371207
2021-08-06,-0.0023722243440894575,-0.0015999143622044132,0.005369074235342941,0.005360939182018409,0.007582929420926333
2021-08-13,-0.010440549226226947,-0.005361678004928261,-0.0008138979326998141,0.0007815835897684309,-0.011794736591918641
2021-08-20,0.008831510038800117,0.0036078012044777896,0.0037306132555969818,0.0025792205280166236,0.014549990301491164
2021-08-27,0.023132203292665965,0.018141227082669964,0.015401388691255402,0.013980486022202365,0.015529209166389434
2021-09-03,-0.004618153594849739,-0.006795552419593953,-0.0054459147858609835,-0.004770156410558446,-0.009289746781342196
2021-09-10,-0.011378812707028563,-0.009165204495048318,-0.0037081750485034037,-0.0057006846566419744,-0.004031140212699841
2021-09-17,-0.013981275935097681,-0.017116599096859253,-0.019084907845630994,-0.01717006929620646,-0.0057480009889723975
2021-09-24,-0.018408097116287214,-0.016163006613448605,-0.018771362553669846,-0.013601046840695297,-0.03167996481864413
2021-10-01,0.010296361218105954,0.013747143638459969,0.011998186371685371,0.010837444150854969,0.022183720379745416
2021-10-08,0.007327377440684568,0.0089355134895992,0.006288603797146353,0.0033603293374682153,0.0087541170683134
2021-10-15,0.0057634723631931895,0.003233461788918257,0.011466961610614002,0.008695120619558905,0.0250621294108535
2021-10-22,-0.01737480608504749,-0.018051481183655183,-0.035197416957131855,-0.030947987112928343,0.010427849369800415
2021-10-29,0.004321648121437871,0.007081114511380049,0.018930124313331742,0.019709362554878096,0.018742436423704975
2021-11-05,0.0038573272984361306,0.002216389686977571,-0.0020064643971353657,0.0002866835599477646,-0.0067251579392624125
2021-11-12,0.002515591783613047,0.003428448594148703,5.990886314433119e-05,-0.0019932121107942846,0.01285129609535837
2021-11-19,-0.01613881984532517,-0.013724594443824567,-0.013807657509143145,-0.017764146654874913,-0.0006174460557523951
2021-11-26,-0.026860914952844595,-0.030295406996511898,-0.03365248313626168,-0.03191012261417403,-0.02564750384434868
2021-12-03,0.027539388732145342,0.02961920746591029,0.029247142036723517,0.023716930288285587,0.019567142064847522
2021-12-10,0.014410027657897562,0.0207939206120753,0.01928089941927924,0.013999256736845656,0.00021433282922182133
2021-12-17,0.01234587880576088,0.008504341621399236,0.004801097503684737,0.007532943272535952,0.012441409523548982
2021-12-24,0.011363513542558712,0.01642262332223865,0.017668232270733553,0.017632453822987948,0.011814904040819878
2021-12-31,-0.016633461522470916,-0.014401034614159425,-0.028534802685687644,-0.0393443879082821,-0.017263284259420197
2022-01-07,-0.005594424722203291,-0.01186744297712444,-0.015644724105980848,-0.01688867063763565,-0.007287242691790453
2022-01-14,-0.0043738103948723905,-0.01655673340890984,-0.021317199985968482,-0.029744198663608667,-0.038275205874990975
2022-01-21,-0.030500179469967414,-0.03231658081445454,-0.03208595205864084,-0.028313691596327573,-0.034717412509695594
2022-01-28,0.017661504015202834,0.014724985555934378,0.018434403330085614,0.030255510484414216,0.03561836271596425
2022-02-04,0.006991931949901886,0.007417781661964495,0.01469487439953654,-0.006762412867737044,0.006090377860951263
2022-02-11,-0.012363533587216313,-0.007974323817320661,0.011235498278301392,-0.00044028374383087154,-0.027285764391847066
2022-02-18,-0.02549159119160005,-0.02625236138717002,-0.03441997459799251,-0.02672522252160059,-0.020042894303558906
2022-02-25,0.0012972986361197147,0.006539772124174448,0.00963900832868525,0.006243626404121239,0.01730092669932114
2022-03-04,-0.04493723689661644,-0.04315322320152748,-0.04725188691108706,-0.040998968475001396,-0.023478864213451488
2022-03-11,0.01983635571184572,0.018694930353056582,0.01141500767271686,0.020634683232943152,0.03664093286872449
2022-03-18,0.019011431874941476,0.022752043037592706,0.03660326859720753,0.017730994934550326,0.024529955577164673
2022-03-25,0.010387856941659335,0.013801783317834992,0.012061377479146929,0.015924283225056346,0.0025529919889019344
2022-04-01,0.008661038032786061,0.009328736304310636,0.013779770917380585,0.008356786098114188,-0.006354629308398158
2022-04-08,-0.010985948526274547,-0.007975137341817207,-0.017102035534128368,-0.01620973413824034,-0.02446676852927971
2022-04-15,-0.006053958823558747,0.00259222290665706,-0.0004765757088991407,0.009443942422199925,0.0006164745910472028
2022-04-22,-0.009441374090329302,-0.018856123634828914,-0.02614564944201281,-0.014574362441449606,-0.023398537374596254
2022-04-29,-0.01778569665552232,-0.028099296132645724,-0.025999755132590674,-0.03196394229830968,-0.032724770658149535
2022-05-06,-0.03311916637237089,-0.032333519544558764,-0.03880480664429675,-0.021736869382523394,-0.05188376653606019
2022-05-13,0.002443202471228423,-0.00886771195231284,-0.005786463440636491,-0.017985797437944817,-0.0073407266935388675
2022-05-20,0.03230549402711347,0.04010881263984234,0.03442621621533104,0.0413634746068372,0.0406976353215116
2022-05-27,0.010178223697524524,0.008736335137546236,0.003252666846530694,0.021681749017026908,0.02980409970008028
2022-06-03,-0.029441249104565803,-0.02862214785522532,-0.0376103612501828,-0.02139374657184623,-0.03821368737576939
2022-06-10,-0.05497973886840968,-0.051137906553940016,-0.05280422076408231,-0.04941719565580727,-0.0866627973603018
2022-06-17,0.029072787505046938,0.03120606981364893,0.02695686874165748,0.04117444835910922,0.035573736345080494
2022-06-24,0.0005517157793029082,0.002721690107560848,0.006198300792878975,0.005358536631435484,-0.002142453075134095
2022-07-01,0.015209470865805708,0.013805623436563108,-0.00034050036483324053,0.021133754946435435,0.031119937476968985
2022-07-08,-0.021893757766708766,-0.01637143819294784,-0.028799066877136292,-0.029587742336688816,-0.028484141180739254
2022-07-15,0.024108878280669543,0.02134661631889645,0.027536107847495828,0.01975151659529395,0.05525129827938528
2022-07-22,0.02065401312497439,0.021275093495582764,0.026356116489400838,0.039038888613400546,0.018255210469311844
2022-07-29,-0.0009854220418762383,-0.005669336336381892,-0.019422944649845397,-0.018170338625588034,0.01994718035859664
2022-08-05,-0.0011051972318816272,0.0012875855086469379,0.01580943475588703,0.0021298034508490105,0.014052088399681284
2022-08-12,0.020044485657974676,0.021847662946635316,0.02250986601530003,0.0222412510091774,0.01881011228177604
2022-08-19,-0.016456611917089692,-0.014233487722111304,-0.01848202877318539,-0.01933135000897901,-0.019584421486328506
2022-08-26,-0.03326014315604031,-0.035567367101958736,-0.03822268447050814,-0.03551812725112624,-0.055040467896430606
2022-09-02,-0.0064191520849147254,0.004041501128875469,-0.001850814491861863,0.0030022036177863587,0.009989550380492897
2022-09-09,-0.018423080691561955,-0.021970471921682555,-0.019998144659568617,-0.02313100239455934,-0.025625881889026772
2022-09-16,-0.024968346351701642,-0.022719544884476806,-0.017679309817556832,-0.022446883939934104,-0.036816043732467246
2022-09-23,-0.034121280178493696,-0.03710585490104512,-0.04443672800538068,-0.03516348011102888,-0.030543490609733655
2022-09-30,0.011341691341633764,0.012485340110336862,0.007508975483858427,0.010760312493697022,0.028694225680031514
2022-10-07,-0.0019324457692961872,0.010808561687612572,0.024777895156983476,0.018606918888301793,-0.01937285374305145
2022-10-14,-0.009469583387779812,-0.010433107089638849,-0.017927085579404256,-0.012364234253901984,-0.0015304558881943707
2022-10-21,0.0258002535327595,0.024282140458239176,0.009053131634851663,0.018206948470767204,0.039873115004355995
2022-10-28,-0.004430468634855189,-0.008009361538234061,-0.007112283133416386,-0.003148641763018989,-0.023606381867425766
2022-11-04,0.047377833120866075,0.04383321609544755,0.04795843965216395,0.05527193758184268,0.06382577515430671
2022-11-11,0.011808476632418241,0.00614127004623688,0.01018813265089169,-0.00041191258259865027,-0.001140211766147068
2022-11-18,0.020841880798900814,0.027022957809117898,0.025065502448590404,0.026624184101994075,0.020748688308792087
2022-11-25,0.019687058936796786,0.020118952455540517,0.024958849358982516,0.016148688819672685,0.01232547024029725
2022-12-02,-0.015428378685953259,-0.020094910626805795,-0.020843067697146722,-0.018059665322510243,-0.027345505168080455
2022-12-09,-0.016287641710277412,-0.017426564452668658,-0.02108398394209754,-0.021068760487331195,-0.016681777925586175
2022-12-16,-0.010059257504568042,-0.015757043356577793,-0.022437347263028484,-0.016522694761439416,-0.018380823319214614
2022-12-23,0.00964305521144837,0.006942397780652199,0.006807444087288506,0.0037476038963644154,0.0071443008266793015
2022-12-30,-0.015124688372275985,-0.014269269748310998,-0.011889324412110658,-0.016127107267909224,-0.010588285431568553
2023-01-06,0.01674755281310004,0.021275159123557427,0.02432063368976329,0.016644058336096237,0.04633870241538024
2023-01-13,-0.0021564453295650488,-0.005739228169706068,-0.011515157476304272,-0.009781013728731858,-0.020959355324850864
2023-01-20,0.024381764425286168,0.027556175474875433,0.027853361357925932,0.024400120355640986,0.041452385607933795
2023-01-27,0.024053569231307526,0.02812556264008559,0.03643052450127904,0.03824795878292342,0.02972214422283144
2023-02-03,-0.020766253489289954,-0.021037238767069866,-0.021274261386199478,-0.01393090142720621,-0.02324995131579815
2023-02-10,0.0022964806531133863,0.001293626610273657,-0.0029998398677455462,-0.0032458683733129767,0.0029232370769886984
2023-02-17,-0.017241018196081814,-0.015991568272548773,-0.011560274969958817,-0.01211668931491472,-0.018663536039268458
2023-02-24,-0.001909364923817991,-0.0025481116014532956,0.002385791095305345,-0.00039714419519654154,-0.007113273080638172
2023-03-03,-0.004293058209671519,-0.003157066510272921,-0.0009873095802883647,-0.0013471264975096764,-0.015711220153403115
2023-03-10,0.019742395091875142,0.018287580182830387,0.01812692666147009,0.010678420740596328,0.011620133206742902
2023-03-17,0.004036090494165867,-0.002167907374157063,-0.013781179511939246,-0.015569187230055515,-0.003633870541871296
2023-03-24,0.029949074973407264,0.030384047703782446,0.03185104053828636,0.032972847221056645,0.026782341678238165
2023-03-31,0.012387988086983492,0.015076872266802654,0.016198184144266214,0.01378893482019139,0.01359917152716079
2023-04-07,0.005331853885318427,0.005341483756769128,0.011025690470585436,0.012746104971453676,0.010459785324784655
2023-04-14,0.006008259450464681,0.0076606237369694075,0.009535589895286911,0.013441398924796566,-0.0038454730105589646
2023-04-21,0.024386884201427206,0.022442754639277362,0.04528670077532304,0.04489546755150897,0.0012868240487730592
2023-04-28,-0.014504555723173884,-0.01632551598960086,-0.012762629906352019,-0.0075529036076122935,-0.017652472692252102
2023-05-05,0.00230373827425967,0.0030168278370668045,-0.0027640105508970336,5.460156278269679e-05,0.017278428714071915
2023-05-12,0.003998807387457948,0.007177890120150909,-0.0024964543438086295,-0.002533022620958225,0.017227583265726647
2023-05-19,-0.00844044329848681,-0.005363088856328302,-0.0003109083882374408,-0.009607663342853234,-0.010924767305770616
2023-05-26,0.012925304007934901,0.0090283041125514,0.008314771168631108,0.011904962674483599,0.017291575850774708
2023-06-02,-0.0015141798028830422,-0.0005112054959057755,0.001765365042269318,-0.0027519166552696372,0.01732976166508731
2023-06-09,0.024358285152059844,0.02422938167992994,0.021343536171869237,0.02058792082124805,0.03138916835600301
2023-06-16,-0.0017462708056614762,0.0016002547544109458,0.0017710545689155754,0.004492005993030457,-0.010096207239730082
2023-06-23,2.1385805715645745e-05,0.00048407452645427007,0.0041242362074005445,0.0016890540108509544,0.0036655220391769872
2023-06-30,0.006530699668701345,0.012324975897070267,0.015063496012519995,0.00796226996302285,0.0035378951219546114
2023-07-07,0.028542098015189588,0.019941124181112935,0.015053215456919178,0.013787162067354641,0.02251742879825896
2023-07-14,0.008568658629949821,0.011973800409900148,0.004135166711735305,0.0026845137920070705,0.00582786035598489
2023-07-21,0.006937392861052105,-0.00012209997147949458,-0.008202516443929997,-0.0053417168812609495,0.0006855480776841113
2023-07-28,-0.02260225875239974,-0.021170593485486666,-0.013913825737264074,-0.009815617372622487,-0.00806650791179471
2023-08-04,-0.009774936148515434,-0.008166024057169596,-0.011115824358285509,-0.009222081675908878,-0.006527929808663289
2023-08-11,-0.02781357080732816,-0.026151757674844234,-0.026013130872920676,-0.02717612441512074,-0.02157383502782664
2023-08-18,-0.0019637249800772416,-0.0022131271059120383,0.0037654118748067233,0.00018893649445872462,0.0013752911112718045
2023-08-25,0.011678168701451552,0.01307838402459427,0.011858416832597696,0.012683384730055813,0.03080859911371962
2023-09-01,-0.004616432907323498,-0.0018229543152118444,-0.004091998551514431,-0.007867941963084601,-0.01221268516380355
2023-09-08,0.008336030453096832,0.010924915704755511,0.01520665142764921,0.01574453244094265,0.012386109487562497
2023-09-15,-0.035750208754560475,-0.030906452325964784,-0.025595950489036068,-0.022768532662009955,-0.038742924618213874
2023-09-22,-0.01346010649093643,-0.016456239080484325,-0.01773768042452073,-0.014110472632995585,-0.006653014728931471
2023-09-29,-0.011441760697334047,-0.013423472318780383,-0.007265655449829933,-0.018646977678376975,-0.009381081952483078
2023-10-06,-0.0014434429897660639,-0.003492483884061204,0.01259574980797118,-0.0019240285352980502,0.02157826795635985
2023-10-13,-0.0014751723908037473,0.004405572254162937,-0.005740452205681645,0.0033120221469804534,-0.01667209187014327
2023-10-20,-0.01853596691409931,-0.019600660769473865,-0.02590160615375059,-0.024032044282744858,-0.03254935247945094
2023-10-27,0.037494808774786614,0.039594678064125866,0.042609713734756305,0.04213804652344799,0.04414035582775331
2023-11-03,0.032328686045691724,0.02936763893916794,0.02560004700884777,0.02301537867422443,0.007149976719267732
2023-11-10,0.019679405909348135,0.021797559054571147,0.024430845966910697,0.024063023737927347,0.03777896617081564
2023-11-17,0.01647475769378315,0.018225278015692403,0.023208988628891314,0.01983930803866918,0.010638922896168515
2023-11-24,-0.0062815163859367695,-0.0007378649673874804,-0.004820190850495676,-0.006667919061480454,0.0030329450534691293
2023-12-01,0.002530208568835901,0.0053829219388112914,-0.006433071272297197,0.0018162867747999467,0.004009613001177489
2023-12-08,0.018661821279438717,0.02263302805103895,0.02357861511336834,0.025633868428048823,0.030072207741607754
2023-12-15,0.013102695914841478,0.014447099278387832,0.007439095339940582,0.009410206778653896,0.005522268163845797
2023-12-22,0.009704447793983384,0.01338467117732578,0.013043265876761856,0.01913664197619469,0.008440825302084594
2023-12-29,-0.010113177301348197,-0.010086620084137743,-0.00583622595878408,-0.004186676833541791,-0.0197402624468212
2024-01-05,0.012601193352154266,0.009404449193571512,0.005126141801678752,0.011706140300726626,0.019410231137454607
2024-01-12,-0.012501725000498287,-0.006957700560592972,-0.006239622205245876,-0.010513186659579343,0.00029382350908812725
2024-01-19,0.006691113225857359,0.003527423851068523,-0.00121368971658109,0.00038747648441606053,0.024218737886721728
2024-01-26,0.013213508689327025,0.014245255962022974,0.012373771477438567,0.020728981694151827,0.0023974015094815676
2024-02-02,0.01051550583631311,0.007452311944088352,0.02055973535270139,0.014070246110473361,0.01864274656200974
2024-02-09,-0.011494366186769689,-0.023760178242947516,-0.03430956420666931,-0.009790326427210894,0.007404807232247882
2024-02-16,-0.002020250308012006,0.0033167419272843723,0.0009611305503636203,0.0051084709017945595,0.01093607802929773
2024-02-23,-0.005930197239600754,-0.0016781295692620546,-0.002176150690073042,0.001228285589113698,0.0011427396202078471
2024-03-01,0.004968771475474698,0.006574316481784193,0.0212849521571008,0.012808405708178983,0.013246081734362921
2024-03-08,0.007084398953566717,0.011049924105619002,0.009352080079562342,0.01090243555775583,0.0002718727987051272
2024-03-15,0.006792184818352309,0.008175035781603057,0.0032290974341986356,0.008521101698717892,0.017229864887494832
2024-03-22,0.004610405838036069,0.008971816555825907,0.0037650949750680507,-0.0030666236862197938,0.0016660086815622633
2024-03-29,-0.018403076096692783,-0.017173402261435378,-0.007586300999673279,-0.023119278248006303,-0.01911785668042587
2024-04-05,0.0015888519989388783,0.0016402679844556012,0.00129477912323539,0.002765415547155481,0.009608894934933996
2024-04-12,-0.017660904649475784,-0.017521946314973946,-0.017858856597878225,-0.015203954703208677,-0.03567588975995779
2024-04-19,0.017790266738863414,0.015798928203621054,0.013647358788048791,0.01253330475780512,0.007947764127446503
2024-04-26,0.015953234889934942,0.012927673602737055,0.018225537820153237,0.007074892152399315,0.003058575873640329
2024-05-03,0.0300118538536287,0.032237935034675314,0.04951111324380486,0.027580214129273806,0.029978412112749014
2024-05-10,0.012773147920426942,0.008597210940969102,0.00837535669089351,0.007359929270040366,0.016379324109089405
2024-05-17,-0.022750468285929415,-0.01979533102681319,-0.015170272452527334,-0.027884546805071908,-0.005163537307600274
2024-05-24,-0.00783219273988911,-0.012535541918169968,-0.017142672096915335,-0.01022380460154071,-0.006369521257121946
2024-05-31,0.030156331954311444,0.026351394745710133,0.02620314622144293,0.032655086832247715,0.02305748963167082
2024-06-07,-0.01950157810863129,-0.012734984992037734,-0.007431482611894191,-0.011366125771956836,0.014570143258225428
2024-06-14,0.0006015477005414382,0.0003285495341538436,-0.005985446988239551,0.0001628908148818553,0.008387631597314095
2024-06-21,0.004036212542928519,0.0075268138888737735,0.010107506224797724,0.01152541938870355,0.0020705566026049
2024-06-28,-0.0031671960287116274,-0.006813511589653709,-0.0034086306486963425,-0.003005983691488412,0.009316263047319532
2024-07-05,0.014310869860084674,0.006959837464170171,0.004409578241467704,0.007165484316391746,0.00910292294193986
2024-07-12,-0.01088001957541207,-0.005376694362292933,-0.0024851843991764433,-0.0014270351065199804,-0.0068645217211659925
2024-07-19,-0.014826714316382827,-0.008320797886719467,-0.017362460562996285,-0.006743302743767998,-0.025784530932019805
2024-07-26,0.017274102397176305,0.019833835341487527,0.031135545152658706,0.0304087425027344,0.008543852505196813
2024-08-02,-0.01680501800955947,-0.017505772570551192,-0.029091115576658777,-0.003713646471420251,-0.02276200066920329
2024-08-09,0.01509150366052081,0.012939446398969157,0.012900828142666798,0.01439731904769026,0.042250134785742195
2024-08-16,0.01340557458874403,0.009846106097683993,0.0073604360537664615,0.005997789059822178,0.005695472090650269
2024-08-23,0.005200436041734591,0.00624437032413705,0.008888353318948772,0.01239687826608904,0.0038292093332554142
2024-08-30,-0.0021531906239592447,0.0007074554451482751,-0.0008073521890299418,0.000741730781684824,-0.015653085470526296
2024-09-06,0.002365031523295036,0.004793481390296339,0.007002825670833213,0.012779164691662404,0.017248549036066943
2024-09-13,0.00901553669071542,0.006943943369966066,0.012530778851580271,0.0058346081797151506,0.021266511806607963
2024-09-20,0.021414002296244794,0.01706270017829481,0.020107357222004296,0.01165378084521862,0.0053862777344388475
2024-09-27,-0.012699004456029783,-0.01065325438638176,-0.004902833787345684,-0.013748569385343967,-0.007828084497991572
2024-10-04,-0.006259111854005961,-0.004126072978273498,-0.0023852441761438303,-0.0013582908628934076,0.014634879983782023
2024-10-11,0.009021863526595952,0.013303910955936304,0.010042115208735325,0.011061521107463612,0.01079638108947243
2024-10-18,-0.0031193971809787557,-0.0029835930804971156,0.004364414506843328,0.0012807476990943645,-0.005340371682510052
2024-10-25,-0.015424195626936088,-0.011403087328472394,-0.011197812324213352,-0.01380106459760444,-0.018299894378397092
2024-11-01,0.023168261492003017,0.022728080542037787,0.03217713196785721,0.004971604132604224,0.04742876565919864
