,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,Hierarchical Risk Parity,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2019-01-04,14993.4976344098,14944.384880698164,14422.120787159176,13434.188547640193,14528.827252182435,14364.749473418802,14409.419251883322,14872.553206066434,15809.538821105374,14540.538887299299,13020.916921808162
2019-01-11,15347.403124749204,15449.074007396286,14705.381746280573,13543.840894882338,14827.4816712516,14684.768185032075,14650.338863103489,15222.92486992261,16042.365575307569,14993.528699819659,13360.897088927768
2019-01-18,15747.960586334424,15942.760842755757,15021.5278854135,13758.185966487747,15167.80392014415,15054.162481584935,14945.769778610922,15492.505843247543,16368.928686147507,15293.340803576235,13746.790840549675
2019-01-25,15736.94966254521,15882.849401087915,15022.554213389141,13765.724201398754,15156.966604317926,15036.92409123009,14953.871708343713,15496.04170650197,16265.207920051304,15299.582654131156,13711.71591022391
2019-02-01,16140.874074806296,16118.366599049592,15421.235243789706,14140.815365017465,15564.573582856376,15391.895972255918,15346.130339271145,15920.820597888405,16568.739311490994,15528.443315005998,13932.517520085685
2019-02-08,16201.53080831963,16050.463803648468,15497.349370656184,14270.053096577107,15651.356927663765,15496.287879856312,15480.532088919485,16114.497692535779,16813.084741464994,15730.896364847635,13953.673883137744
2019-02-15,16328.061475691507,16070.101651242845,15587.06034971662,14299.452205422689,15766.696338631069,15678.450277140448,15593.850151651322,16247.58016055166,16995.36026458828,15915.203490275824,14309.645839033039
2019-02-22,16340.795805939475,16004.512752046927,15604.342553188548,14330.360523123762,15789.100453880494,15667.308751418188,15619.315410124616,16250.335670570868,17173.6723090608,15860.36838793272,14400.958222562827
2019-03-01,16500.67291184843,15860.823781258852,15766.616362591178,14311.867331365984,15919.167431571375,15686.82042286566,15766.680402885228,16463.20202646186,17317.10249301243,16015.745820698872,14466.99331931654
2019-03-08,16593.07256336977,16086.660051280838,15822.275571319264,14383.084503646955,16000.994556010646,15787.721217309252,15784.919541876865,16483.829476148454,17332.339095026986,15972.003582826786,14159.519434999658
2019-03-15,17098.867231752334,16906.763640355104,16267.15429513311,14845.442940226601,16487.478658535263,16350.493270872064,16225.505951777957,16850.245563497214,17900.082226082694,16434.477604171694,14576.837099964427
2019-03-22,17082.52060434538,16801.564414856304,16266.693737675105,14832.98576843352,16467.32844443993,16279.93918273346,16211.703816813995,16858.374063429314,18108.511299931568,16361.559987389555,14470.093471842638
2019-03-29,17374.45868600442,17059.700140521003,16528.681005786686,15083.366094641184,16745.50190765282,16603.831281978724,16486.03134776933,17135.476427681366,18262.38621941827,16618.454259870356,14637.464749294673
2019-04-05,17414.267065874,16962.42085622013,16591.657411452958,15116.946212112654,16773.76610857696,16611.169611494966,16537.584143857064,17117.58995992944,18226.181728767155,16575.633192455225,14953.032645230922
2019-04-12,17526.690687121696,17089.519395936426,16698.830998693757,15151.197998611233,16863.437774245394,16610.801342540064,16603.426536844083,17204.739114207852,18258.623034113054,16565.926358812856,15035.424720456125
2019-04-19,17615.718718294658,17093.62021726951,16786.755794488137,15195.50813537753,16925.919901548637,16635.912059444032,16699.84521794265,17226.341538888046,18202.768203012954,16571.46342027297,15028.168445199188
2019-04-26,17825.4459465408,17487.96315649271,17022.4820443382,15413.318115357393,17140.444005039117,16817.018266492763,16938.23636481595,17492.471391156145,18400.652300701266,16965.204035323222,15203.836128559835
2019-05-03,18206.201165975694,18261.68424888477,17256.93181053002,15697.949160929327,17489.362726677686,17380.379949400423,17194.655121225867,17670.24517540337,18497.863985380198,17152.06227755104,15235.955222287486
2019-05-10,17836.27858958396,17922.223778199983,16987.37166107343,15485.747210758287,17172.853484771036,16961.931487769023,16935.276926544793,17498.715507831406,18373.887655146264,17076.300617342044,14928.68021235917
2019-05-17,17852.350197548185,17948.289339823543,16997.706169248817,15566.161278306481,17206.43315107548,17035.82142213727,16994.33437672497,17591.63791125223,18556.10830878453,17172.322951791855,14811.574876603321
2019-05-24,17757.03236258797,17836.650812122658,16901.43096793535,15540.71145342391,17136.0195209907,17041.330737235367,16930.719005311137,17495.165531305833,18399.385355766386,17066.43688660704,14653.008630708517
2019-05-31,17351.103440963398,17703.48470789877,16487.413432900736,15193.761796774057,16728.64861142787,16669.28592630064,16474.477412930682,17073.49340235131,18038.816102680386,16796.186086414546,14263.86337083117
2019-06-07,18082.486608396484,18419.383186740477,17186.65584134247,15942.87212709561,17467.748738815266,17522.44131220629,17218.860096007294,17821.188691648636,18896.085594724533,17579.94924439212,14905.360870337725
2019-06-14,17881.491542729982,18129.536458847517,17032.430740543477,15820.46576666089,17289.606687133633,17277.054513580824,17078.28229962131,17778.822805341093,18867.951310063298,17448.201982377042,14988.78779636358
2019-06-21,18110.159871707187,18403.060792212076,17275.463603515196,15935.80115748375,17492.00677482571,17392.225337357766,17284.509442715367,18034.57377659624,18995.831921061075,17643.16754369472,15308.49685545277
2019-06-28,18124.341772441672,18315.10212081183,17260.09850913424,15951.866930638163,17496.056081195773,17475.416374840977,17288.791875037256,17939.96485846455,18961.413286254912,17579.357034668126,15256.428724607149
2019-07-05,18562.205624227438,18771.153888378503,17645.089014768262,16252.255490459358,17905.696740760177,17930.559148792883,17660.034608353264,18372.593366862267,19382.889246121365,18002.191701495834,15540.731102731248
2019-07-12,18582.15615064717,18777.249435669786,17648.28521528853,16184.480290562291,17891.670012281626,17827.160047109286,17631.686075789887,18359.62003041469,19417.991440089514,17930.337881453026,15654.758285340267
2019-07-19,18654.325340703577,18653.322948706013,17709.578896345425,16134.952506868747,17944.881022162535,17815.14550586647,17686.993519565614,18366.973225104626,19549.901303750103,17768.91889709756,15473.562597957784
2019-07-26,18656.88240075162,18238.076108226884,17831.80051463062,16076.869266460704,17945.303595230205,17572.447736019996,17785.367786165745,18702.514806259875,19900.223832103693,18133.76331786786,15725.580447022156
2019-08-02,18423.300541763245,17887.499730095988,17568.753505799454,15865.069194518044,17708.14773728775,17451.512024565945,17548.520979078185,18448.231811455815,19720.780928654647,17947.564761695947,15236.639842970239
2019-08-09,18388.43973772396,18137.779731437575,17530.80987961737,15930.20290457913,17676.02538379142,17467.921437184938,17514.805712205907,18372.431512090516,19761.948697594416,17963.93109109425,15184.575232025301
2019-08-16,18311.546764777202,17744.86513561048,17474.52486018429,15898.506435284153,17608.893491862236,17367.447338973194,17488.01644312778,18280.90566562652,19802.317353235172,17734.229799519606,15040.347301560587
2019-08-23,18086.532599729442,17551.635945045255,17264.956720303508,15733.384858588366,17394.736965033553,17143.714484629632,17267.184065539117,17991.720209891417,19493.58970598048,17419.473533082957,14832.06245852572
2019-08-30,18324.08455695548,17831.300510174387,17529.686460846533,16053.53173359085,17644.181318119045,17384.950713622493,17528.356002327124,18245.914585343136,19712.954185769053,17777.860982119688,15227.796092505503
2019-09-06,18388.912063184034,17762.74887966857,17617.127180416886,16159.660056289547,17709.9037284483,17468.632948369752,17605.089105915307,18353.620167426772,19886.145019928117,17892.97029146938,15519.382905092001
2019-09-13,18108.349049485896,17176.867531222444,17389.57145156799,15814.980383026528,17440.697371034774,17158.72624506001,17366.16766234718,18225.232609834646,19530.434012118247,17703.00443599067,15677.676358683917
2019-09-20,18097.982737812217,17164.176343904855,17356.658155069297,15721.916415445803,17406.069894593078,17140.3720986659,17331.675157951337,18275.63093726274,19643.475364578317,17858.461551485452,15603.082623420752
2019-09-27,17833.13066681816,16704.721797600127,17148.7311702473,15606.225258327975,17183.785350097936,16890.540170550532,17189.260210686938,18084.474293463765,19650.020796500656,17686.30722764075,15452.429114260167
2019-10-04,17934.42754493255,16891.598670045616,17249.061006552285,15743.980873607336,17293.44036893475,16980.585746119163,17292.27219840447,18209.53820195362,19755.72328604567,17681.897859224435,15397.50282406037
2019-10-11,17866.27942893702,16850.514031674003,17191.302631277744,15671.119578175554,17226.348887105793,16908.11174015431,17222.41083419045,18225.78952505552,19668.105681396482,17747.264043966577,15498.458855484987
2019-10-18,17859.53440314307,16634.400532373485,17190.027553298114,15612.811962596092,17214.15329239828,16852.290049758656,17227.15046153626,18290.886525519454,19761.09770418425,17735.016888254093,15586.868200926896
2019-10-25,17590.390244058573,16456.09961428141,16962.620527165673,15407.556965659278,16964.309862332695,16541.916961307023,16974.96088423146,18155.387137172933,19569.324626283265,17634.675961027155,15776.747483293064
2019-11-01,17693.084809322077,16651.192236548803,17000.788052967564,15406.49045231148,17038.360671768463,16690.782165783727,16988.103688138235,18037.199321431748,19418.625162634507,17489.328350994714,16014.240462191172
2019-11-08,17690.9519849457,16891.934529205962,16998.429731957644,15414.996924072726,17047.868800630553,16739.359365612938,16967.103443141954,18067.93315694191,19322.885331956248,17625.532154108194,16160.707049489944
2019-11-15,17790.52015163823,17148.558365851077,17105.97926521623,15424.935809436301,17129.275011645375,16701.84247712714,17028.53225727686,18255.056401240814,19482.759532573367,17785.74474110658,16309.788922995802
2019-11-22,17875.50698096868,17176.798501546313,17171.102754373474,15513.220632367344,17211.277749508827,16854.6584501546,17096.024925320333,18305.585964209447,19442.593272919457,17815.59671570209,16266.374467978067
2019-11-29,18217.828065999147,17512.540765262904,17480.194191721028,15801.1640602685,17538.833074844908,17223.524819015653,17419.26937257259,18663.821921581595,19873.17781283348,18264.406064145274,16441.618003306474
2019-12-06,18238.2017610842,17360.179193373984,17473.468697983568,15638.782966723482,17505.455005918488,17071.76860850725,17374.493744830557,18625.853469469414,20025.59471214596,18233.111962137384,16470.905336935066
2019-12-13,18428.91740387801,17550.84820502901,17625.566373885682,15753.16376120568,17665.37961160856,17272.928353118485,17501.609951452276,18722.843585142065,20192.44777131603,18425.21514943537,16599.070200635273
2019-12-20,18772.186269399477,17727.007198559575,17948.641345400294,15983.54836298183,17983.161509942103,17581.440010961283,17805.20631059145,19088.335824479178,20529.163053377488,18721.590142090037,16859.930040214043
2019-12-27,18901.468157661104,17903.958039389643,18078.844480279473,16121.291627894585,18113.143051530773,17707.032787863463,17925.572126650946,19208.79365896772,20683.502703428418,18830.174223298407,16971.898080923806
2020-01-03,18956.993195616702,17922.679391419133,18084.284645398824,16076.27525063215,18134.08275680058,17773.848401607196,17915.15611928968,19247.400532183776,20740.895666484015,18888.088749463812,16948.247868238202
2020-01-10,19177.531642420192,18033.921378376835,18268.865551111987,16103.488573747047,18289.352524358826,17840.84062399221,18029.032950465535,19476.778935871433,20918.47500512807,19037.711824862083,17121.713853721954
2020-01-17,19455.536286976712,18362.238816060562,18588.961134661695,16433.24014670149,18577.258176669962,18032.20670886381,18371.66413601557,19850.310601168057,21377.484183925244,19304.05720031011,17449.738678173508
2020-01-24,19283.340991960526,18206.02378089321,18432.665019671753,16313.311179039963,18418.14887790631,17852.974730744372,18221.650750469184,19630.075571443238,21169.353064862284,19086.403011259878,17282.57507486174
2020-01-31,18869.97113662239,18045.56590293418,18053.488848214372,16026.25978679817,18053.253155002574,17558.444356763266,17851.85890014832,19195.9091150978,21009.51353512467,18890.84191301093,16912.49975690691
2020-02-07,19083.061105577555,18429.687125387154,18309.328802833712,16113.584229180009,18248.514773134717,17520.642323768658,18114.695409572694,19282.170880965143,21364.945727757222,18944.26894725177,17462.883747272237
2020-02-14,19383.55446413346,18737.839308481452,18597.28411468644,16380.512694577275,18535.737098563604,17801.695265454997,18411.1380797843,19590.39698249323,21831.462731253276,19329.254587314714,17746.74085796
2020-02-21,19516.747924830313,18653.68110540127,18694.06699441461,16567.494068162527,18682.67950321393,18084.91305278378,18515.357273457073,19785.61556545737,22147.944369978934,19801.280599542075,17530.166648817885
2020-02-28,17631.87113888975,17037.37816423556,16835.397042557204,14914.694114788626,16867.11525155129,16441.063511872562,16637.271806982302,17792.18949509756,19917.339362515155,18102.413233763822,15573.608735055977
2020-03-06,17693.330862033625,17089.93084698235,16961.90813984903,15139.770482689319,16976.16570260928,16552.259296788015,16788.260221191365,17766.118877617777,20038.155545462534,17928.760045486033,15636.688875186741
2020-03-13,15762.040334655323,15498.925286097738,15116.428727861308,13308.707737791585,15084.535784609572,14584.235402781658,14810.2419298235,15857.202641389747,18162.828635318147,16085.617156537868,14157.44621349768
2020-03-20,14067.723688344882,14219.636979157804,13295.050375126833,11701.1650254327,13391.12911307527,13417.878794296237,12992.072207163896,13660.470660663179,15267.884643086749,14022.71008957181,12098.136238987914
2020-03-27,15674.04971244215,15621.097852123488,14815.686639450463,13040.96003638626,14904.775548157204,14827.83075223444,14515.136352643829,15282.200566825335,17008.179099449084,15588.998559830472,13399.957426801284
2020-04-03,15575.523266192873,15601.356890700496,14702.449414420029,12760.475209042574,14784.934025099048,14678.712238221844,14317.39692949868,15181.001490819694,16989.827821630184,15498.88470681326,13123.412029806204
2020-04-10,17151.92742345897,17085.984187187354,16268.748027680149,14352.32887378467,16350.65390027991,16241.113401286331,15991.47799158698,16978.365880395,18916.87693307343,17281.2955704806,14710.23781592983
2020-04-17,17479.528301897662,17631.167547038778,16606.076919098832,14545.82771534239,16648.75880420726,16437.139553669585,16263.381344406687,17252.511236780912,19567.75189370503,17688.588199160076,15156.51458378455
2020-04-24,17471.735445533017,17518.714967649557,16474.88931600453,14373.5434324631,16555.09778160557,16500.420616520303,16097.50465467394,17260.20188005411,19425.757126074597,17634.054580552285,14962.455419357933
2020-05-01,17511.29960327176,17423.80004740386,16487.358780276376,14282.66280177954,16553.330090600724,16398.96745058411,16111.08565378502,17391.639356740412,19378.161727107352,17720.593647048834,14952.942887763526
2020-05-08,18124.795595361426,18136.63558469808,17027.308444211307,14599.299325010468,17074.648880590386,16829.346031653382,16595.04043895686,17978.625620549676,20084.678916694455,18187.63156209958,15463.19121059685
2020-05-15,17770.51072213366,17937.08339325603,16695.70782253068,14263.84054603858,16735.383069937878,16497.38206810562,16231.556289572216,17639.35987196364,19877.682247861663,17861.311453686438,15137.477200943344
2020-05-22,18360.615269569316,18426.58691390469,17210.90295732852,14710.721905806933,17265.631297525375,17095.602188170295,16765.701366551042,18281.751943627343,20408.886420543327,18384.854239582884,15621.827854505305
2020-05-29,18727.23434375628,18650.787045065237,17561.28658134061,15054.309032214023,17624.454012418515,17416.206024006045,17118.900680668445,18635.58232330927,20782.641181443803,18651.55186461741,16091.36676599538
2020-06-05,19343.628606716917,19137.370182817893,18171.50525475008,15635.523265583244,18226.36131760509,17972.101990947707,17764.221676737645,19316.644018922358,21376.001878806932,19252.77042008857,16885.574276636264
2020-06-12,18844.052083085644,18948.057788152913,17650.017110511486,15143.043147193259,17716.4945997735,17553.39601715734,17197.25866424908,18639.827686198565,20476.016914324533,18632.98142929213,16085.558929869288
2020-06-19,19260.868466322074,19301.207879584585,17967.96027618357,15257.30841986154,18028.79266531419,17870.58080541182,17464.882889121545,19093.09663444657,20712.835475687945,18819.41756103867,16391.61781411181
2020-06-26,18808.175272192337,19079.476996796355,17467.96039427099,14735.730184535465,17551.275406174555,17470.99891408419,16927.045376527643,18443.7250142617,20206.013481716374,18250.47154629519,15935.403486655274
2020-07-03,19463.977133829325,19686.675474325584,18108.388771717233,15197.116405520559,18158.322779366546,17962.42465402172,17544.655658903885,19103.583059786943,20849.18765164563,18870.30768220152,16582.271474628124
2020-07-10,20138.620049674922,20344.630158488137,18645.536854448786,15514.695743825638,18709.61691852296,18545.493518998264,18004.138662839745,19745.666714726667,21414.29797016269,19481.158742274787,16866.943442323885
2020-07-17,20040.814091257118,20203.974431701434,18612.40841445487,15641.794154118094,18681.429915789813,18501.51364353733,18045.317608830497,19881.15004233151,21456.325274312934,19731.345565300948,17086.28253345209
2020-07-24,20111.6501925688,20416.583343482824,18749.113688494283,15932.08905301997,18831.650064728787,18707.25694652973,18224.006101451352,19855.478212170172,21555.26623315804,19905.15095918125,17041.67131220231
2020-07-31,20416.99563499073,20884.939260249823,18962.33080715717,15975.518374864541,19052.07651638117,18918.349796657785,18411.5646078086,20144.414673244417,21614.024206817074,20115.494043007344,17341.20254062917
2020-08-07,20754.529056611973,21510.8942003058,19178.33791489056,16012.912766991629,19293.745699516578,19316.312818257466,18536.769528297296,20244.588491849758,21909.25286529125,20123.317194425887,17768.734957374498
2020-08-14,20727.43364534851,21298.96340482736,19220.67474955004,16172.436522357,19329.90800718179,19350.020328127663,18617.96785490367,20350.07950902878,22080.798450387752,20207.768850743345,17889.289795799177
2020-08-21,21086.474501731038,21649.702985044747,19522.585391557346,16311.678304857613,19618.579522563574,19637.04839840758,18849.65980958603,20591.49169175545,22451.71875777135,20571.49518458633,18029.49975963484
2020-08-28,21605.03895796389,22365.372708096365,20034.340228356545,16607.13409852488,20082.425907051987,19934.68686052714,19340.11646809292,21164.933342615903,23090.287133145324,21080.438001499493,18619.010965986643
2020-09-04,21371.88975176299,22056.042940568583,19783.183055090027,16463.711113499186,19861.557125204534,19818.67332464198,19151.592598963445,20834.534033869364,22554.81022208775,20545.480627185763,18193.604569253534
2020-09-11,21361.756433253297,21713.363930570962,19679.604392499376,16365.426582957678,19799.08462851735,19841.01899048403,19033.982160790587,20732.401096801023,22283.034499787234,20514.07070006479,17741.649321622805
2020-09-18,21201.367668106064,21619.736001582205,19487.026177125812,16310.236324907588,19649.435994205654,19876.93353792573,18841.977963953173,20370.513120632895,21907.362435499832,20110.522432411624,17630.84284813826
2020-09-25,21128.69714135716,21633.083010909373,19387.592151183864,16097.7525212685,19538.64441095293,19728.19796287734,18678.521394386404,20360.269088612924,22089.54054981074,20091.509299987963,17528.459496986896
2020-10-02,21488.467595019247,21744.80031406328,19718.54499450205,16466.667354807232,19878.326063497574,20075.939821805703,19020.00339992413,20689.301373772585,22408.79659449281,20425.500161161624,17800.9367687682
2020-10-09,21995.740760148336,22505.484881528246,20165.910573275894,16718.00670824148,20322.029549667233,20456.565277275975,19446.023337068647,21145.61933785942,22686.224468800767,20791.565374593516,18494.65287487455
2020-10-16,22179.05522635548,22881.516626268934,20289.75481900284,16789.543417974917,20461.200701059282,20644.520216266723,19545.734764159384,21299.97493805646,22902.084063102702,21220.071102211747,18518.114772873636
2020-10-23,22750.61393493585,22661.769194468303,20531.302423240533,16767.58207269252,20732.164229237515,20963.876671346577,19700.810758610725,22057.820335064996,22795.000079348225,21210.361537603538,18437.598804712194
2020-10-30,21682.587493232582,21624.113861073132,19497.240546917885,15786.418332864965,19699.481538002496,19919.758449275098,18638.45038185216,20845.157629834444,21492.74954576911,20370.791197137918,17411.688551795887
2020-11-06,23147.733849869735,23110.187970909144,20780.541759850068,16682.880767644638,20965.591579140826,21139.521589975404,19845.345520542338,22412.217628823928,22784.588770644328,21570.15436241831,18671.151254796267
2020-11-13,23140.523070397652,22746.89336385588,21065.792210689422,17269.884928007734,21202.74824114872,21110.937215253787,20308.767601848525,22657.812008085162,23361.05668154186,21889.935542805666,19094.523148934903
2020-11-20,23327.462438145438,22817.98628953544,21128.393702256628,17348.598153804633,21316.9009154102,21410.7221501942,20359.122844862995,22866.734119203516,23338.096493209454,21880.617897611926,18946.82459639726
2020-11-27,23826.4461991797,23440.97875836217,21519.727876021905,17665.302791221035,21745.670770147506,21973.115241393498,20729.208203313516,23276.1069679965,23545.069568875082,22245.999185777873,19391.52708867174
2020-12-04,24176.724261178377,23430.542413459258,21799.040409199886,17777.564101664026,22017.81071016876,22166.02187855665,21002.4772061304,23726.96179227453,24009.53183810674,22432.183700992515,19721.053150764375
2020-12-11,24712.210729171416,23845.57061083505,22056.11024144579,17848.639804370265,22359.001654212603,22733.591692765902,21170.862888335887,24098.089980095487,24071.00248943555,22491.29965457721,19531.76169181218
2020-12-18,25362.971262534702,24649.220552565683,22621.702229079572,18329.968794021544,22954.606847148832,23497.94561895244,21728.50710230457,24656.39672530577,24647.037679892048,23030.88332085528,19769.237071206877
2020-12-25,25015.98864089447,24693.418515331876,22352.856474542154,18130.949283596216,22683.787704427938,23170.40410980554,21499.43727205484,24398.10373348663,24444.034876461963,23122.687957160702,19759.599583138242
2021-01-01,25118.481621741936,24704.26143732912,22477.0879828732,18273.260789577613,22790.762283427997,23233.132920033066,21581.270716664112,24477.55310887803,24626.990648037827,23243.59400887852,20020.91876975607
2021-01-08,25472.616853122516,24856.9806038997,22738.92153416259,18648.525032410806,23104.37217540291,23844.522939137692,21872.72145591834,24801.576937668295,24866.627149050444,23558.79180732017,20416.11209898109
2021-01-15,24931.83858734744,24578.21869740187,22231.333601285885,18446.66984877294,22661.97151416504,23657.603977633815,21454.594967066823,24056.297140207695,24121.93133091074,22847.197806974396,20118.379539802983
2021-01-22,25335.257713654755,25445.85347065528,22562.982449396295,18623.90885400319,23005.500482405176,23929.164236338347,21746.6201019591,24353.9191486634,24623.915135683983,23410.642955822903,20502.861811251212
2021-01-29,24714.459940027726,25164.940512782225,22047.407127135204,18202.0634948904,22449.432300168963,23267.9756693339,21279.324430309025,23820.729380267727,24051.18941385831,22848.849973805416,19816.903566249053
2021-02-05,25919.02245156787,26202.988433548362,23046.174897656067,18830.90184574511,23453.88735860448,24296.46329080684,22178.409926937653,25089.284979205713,25085.462688859185,24223.237056256567,20761.502353449676
2021-02-12,26219.03572868714,26846.934611620258,23289.25537689657,19146.965475399105,23754.787491478386,24914.387572232154,22450.598401131178,25400.26999522526,25385.646658095586,24346.235837602417,21025.496664586197
2021-02-19,25787.91123618146,26028.508150678874,22928.413642921303,18892.621670110067,23361.95787250392,24401.23277046907,22093.1925819889,24954.322269139477,24961.886189011497,24092.643497862184,20885.737248037898
2021-02-26,24846.337828687258,24855.418657153205,22089.985770399664,18122.36978336163,22474.88415974169,23417.047094916383,21243.912734092024,24196.74536216554,24232.47847993932,23502.80996068854,20367.915858886212
2021-03-05,24846.56525837011,24386.24718654337,22212.932172255973,18243.522459883654,22509.163007543193,23142.96743037944,21290.350762750146,24293.685137624834,24487.098062796736,23159.81329624752,20543.02387803834
2021-03-12,25534.46217804292,25087.638435001852,22739.418193856724,18632.51452532843,23082.79342652166,23960.125381895625,21850.338531081,25172.95236831886,24996.68435785562,23954.036938187197,21101.53883898021
2021-03-19,25719.818330944,24951.688290690254,22951.56229306846,18920.469717896172,23282.160378423643,24150.15277055427,22047.161037152324,25402.645736277354,25254.57655952587,24014.11137422429,20924.593431671827
2021-03-26,25991.13349841797,25634.334817690222,23252.48844290786,19234.25256077309,23587.937804353955,24413.766531896043,22350.682778392813,25693.0742195489,25530.67254745722,24091.868398608018,21273.808058231923
2021-04-02,26094.497180602357,25770.10757743043,23340.240104302833,19271.34628588914,23671.93762474455,24447.40715370641,22423.546960966007,25762.299127067028,25793.03553204603,24480.376652408893,21522.54535986022
2021-04-09,26717.671616748565,25773.398619695658,23908.26812262291,19455.777327112944,24146.070274662132,24554.902334207483,22925.07720925356,26587.260248711234,26698.254113089846,25679.044801486023,22107.063587093926
2021-04-16,27139.051516112253,26473.714303880373,24296.41239177743,19823.941783945993,24559.465379605645,25013.49991671842,23299.372706284455,26906.746520538734,27037.624764644912,25797.93713630965,22417.055960349127
2021-04-23,27019.75774108411,26202.140368511355,24222.393299231575,19768.835480143047,24450.320049641734,24806.17422291612,23207.8204838064,26771.523334705395,26935.82891972426,25743.867399412167,22389.123788483288
2021-04-30,27058.955071643726,25977.024106495635,24221.379692252016,19640.17167155329,24440.498369013265,24717.449732252964,23171.06842290246,26909.315817835737,26971.67638910281,25970.92759947021,22419.20661966612
2021-05-07,27058.419524410863,25547.96048141439,24322.662219652568,19801.573096567197,24491.885709676964,24630.3513244538,23268.899449168173,26964.210044408548,27189.03113744914,25648.91243988518,22678.15867307498
2021-05-14,26763.723580634538,25078.654081937904,24113.895046099933,19742.74033052041,24258.30997437784,24382.73988038281,23076.11272740229,26757.404527760064,27057.865676492813,25341.085367685766,22380.526431066315
2021-05-21,26979.382370135812,25128.718343556637,24286.442314825053,19910.516488377307,24454.335267231574,24673.30900389555,23262.482743440843,26930.078971363906,27290.48818923688,25634.05342534414,22292.4197970831
2021-05-28,27350.718259960388,25781.35575403144,24577.607288662966,20095.615531117684,24759.049044767566,24905.726895943462,23536.401539430422,27162.294898140335,27364.873332112846,25985.133893415692,22566.415906008893
2021-06-04,27375.45916130821,25592.74671791279,24637.248274196583,20188.04195194591,24799.066232832633,24942.648345482823,23596.057630684838,27277.210682667628,27477.664454892034,26072.427322935644,22703.94722542518
2021-06-11,27505.574814921954,25787.429201470524,24708.154260031646,20084.165855161536,24874.762334744042,24939.378400862515,23634.461993745022,27437.936409540318,27622.174493297516,26441.130089357604,22795.81663323797
2021-06-18,26807.683953848213,25200.727598516056,24099.24596599645,19574.17211188231,24246.190612393286,24214.12354179165,23079.217497644015,26732.390283636218,27065.72640967446,26051.420103716337,22364.276809565636
2021-06-25,27303.48945384505,25470.401643651123,24522.80915352341,19801.318679350446,24641.521129051678,24543.09377424858,23440.324795981407,27313.87952719583,27762.47182348339,26761.13613218016,22994.365430985094
2021-07-02,27515.457375647467,25972.03468754137,24700.816046321204,19903.523898125088,24831.93335815319,24778.40095041525,23657.6193156367,27630.956013979117,28210.729375445157,27310.92189867804,23377.598137691042
2021-07-09,27298.187714090334,25842.102346813066,24531.436346150556,19695.4991125546,24633.971987354296,24424.60455492872,23481.245555970694,27457.05422709112,28062.133589601806,27103.246491823684,23474.617160202302
2021-07-16,27087.918435573873,25758.02062873909,24458.043201993456,19766.461201565315,24511.431196912417,24126.00515814158,23431.039883377623,27299.102464428695,27959.56351172936,26842.158329973787,23249.317117268314
2021-07-23,27969.113399785878,26307.26288705712,25076.777614761388,19840.69726265209,25112.26244037249,24602.817353471037,23943.108949533667,28411.297354836246,28831.24396074782,28701.196067417746,23712.856358045097
2021-07-30,27918.716164627334,26255.79025264845,25024.273029439355,19595.215720742082,25021.63753895743,24388.527478841752,23824.454554061413,28527.276874500716,29023.720969709702,28708.135634854592,23635.779332850438
