Date,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,SPY
2020-10-30,0.043452909751255486,0.05766583279200477,0.047400366383508974,0.04261638782623134,0.04449400823884542,0.03784609573326958,0.06139791263941219
2020-11-06,0.04620154153510447,-0.026536730075407133,0.030518843630452874,0.03761511987212929,0.03749642469060599,0.06131984202024321,0.008479802535628918
2020-11-13,0.019455284947076157,0.01950849896841622,0.020276327719502163,0.017737561081899944,0.019246510566653496,0.01871096289206431,0.012938598007683834
2020-11-20,-0.010025003302107871,0.0049956156539474605,-0.004947842284743209,0.006239993199147031,-0.004281366608329673,-0.006076003567519583,0.013639583260684146
2020-11-27,0.0422524971398337,0.011887126439602547,0.027376716162893278,0.003394290378867737,0.029439676453904662,0.04161571723668822,0.011112138529676603
2020-12-04,0.019397080977362702,0.014815906381235422,0.01696006712780007,0.016501800146578427,0.019656019495974064,0.023362076566134204,0.00010918366979544834
2020-12-11,0.048784015878455156,0.05922149287444145,0.03809561064611988,0.03266366572620649,0.04387605989845178,0.06482675364643264,0.0150248408481987
2020-12-18,0.011729644292280517,-0.006423285758629049,0.0035083256534231833,-0.00799225051701824,0.004000405477976088,0.00993595340406217,-0.004478592727547123
2020-12-25,0.031288064215186706,0.0065604228823499255,0.02277712972354351,0.006033967009558605,0.023304426972674097,0.03104208306830425,0.01322474269116063
2021-01-01,0.003856190848101848,0.006195560262951094,-6.744394253743735e-06,-0.00741639332382571,0.0009272917340237274,0.008679725752388734,0.013961690575370991
2021-01-08,0.0015499053937921836,0.028195441504183183,-0.004314824715814569,-0.00790327067005725,-0.001181445191546504,0.003773472559680968,-0.0016879548082393264
2021-01-15,0.009851844470732729,0.004897935514354135,0.011913676078569857,-0.0033370845276864403,0.0072386369464105815,-0.008719693281827645,0.015272250179957807
2021-01-22,-0.01193462657357447,-0.004040682759707703,-0.009676726012640247,-0.0026208866721810775,-0.007839287129987604,-0.004174663369175047,-0.017202628811651053
2021-01-29,0.010345901300228943,-0.002977303113287144,0.01045876896069542,0.0033085056206616503,0.008305196278001636,0.0029581301718972774,0.02266755846089765
2021-02-05,0.03196520743705422,0.06645584881962474,0.025014765093894775,0.03616086424970644,0.03489180037160522,0.0601749231919988,0.01170411817680314
2021-02-12,-0.0062657267829338,-0.02620251125178963,-0.003358413777363012,0.002623323847729342,-0.0030988232670454696,-0.0026202064282978554,2.5740411150110276e-05
2021-02-19,-0.0374040850703492,-0.03911546109669606,-0.03795287333933606,-0.03900972418270898,-0.0379654297131109,-0.03586708402753813,-0.02147334320977014
2021-02-26,-0.01958393271452441,-0.04343907678840142,-0.017901877094051777,-0.018401496560450648,-0.01948448237505751,-0.02335123192922295,-0.014725588045265912
2021-03-05,0.02468670351671509,-0.003318708971693729,0.031645756005834746,0.02992363784721208,0.025964793429709143,0.016528740746497572,0.04467752711957777
2021-03-12,0.006794463959905128,0.001481193199512676,0.005740667224176876,0.019669719208412095,0.011016195686228025,0.022249198465950526,-0.005209239832152459
2021-03-19,0.00023550027210283986,0.013203531428410242,0.002018617904409048,0.005277508053030955,0.00036527533817865,-0.0032165548268051625,-0.0012862521880391128
2021-03-26,0.018222565637310728,0.009806492274934575,0.019855535020796955,0.0073842522450282555,0.015180996849800232,0.0035683532980974597,0.027995644597032993
2021-04-02,0.029384452025618124,0.047161159111756,0.02809052785990862,0.02224099918662481,0.027943751631110958,0.025986391128674624,0.01974468041958396
2021-04-09,0.015209750122958887,0.024591061337612796,0.012200612788073384,0.01149967988753886,0.014024696022226557,0.017715800209817,0.017991945006324835
2021-04-16,-0.007229856377108934,-0.021349226156675005,-0.004421706091396804,0.0024546290303002483,-0.006774428774891761,-0.0076768392509981576,-0.008656708752353385
2021-04-23,0.007797610144098188,-0.011129551646596125,0.008473391160089605,-0.00012603296462809777,0.005897199856703228,-0.0013314367222994061,0.01889535461189588
2021-04-30,-0.00473844289177594,-0.02722652752758825,-0.0024469366248069946,0.006389035873956672,-0.0010237774481933748,0.0024094891986650158,-0.002356818278946233
2021-05-07,-0.022782108545217783,-0.02896024427961097,-0.019914346033280794,-0.013598675055346177,-0.021937414498162777,-0.022800826593355472,-0.020974901456508842
2021-05-14,0.023147814645480658,0.027935248360840825,0.022395836207057318,0.015919829174573463,0.020138261778447575,0.017857593593437526,0.012186995279238961
2021-05-21,0.014251609579425173,0.043567293298893084,0.010701831588572741,0.0038525702727492117,0.010832665522445772,0.010157064201948396,0.0096559209932092
2021-05-28,0.003472052509140733,0.013642549865846565,0.00023627369097622974,0.0030685868054673993,0.0025540701849369185,0.00892373046988637,-0.0012399904619724187
2021-06-04,-0.0010637488335272227,-0.027712665340957177,0.0030251953864490755,0.0035783109915581424,0.001310949858525312,-0.008664285262292681,0.011557626084598108
2021-06-11,-0.005714479204232292,0.004007866335435706,-0.007843536266331386,-0.005936695203407338,-0.006172723989697815,-0.0036215332311123616,-0.0038716536566265904
2021-06-18,0.0022658427703428075,0.021249912642410607,0.0008805412333510176,-0.00502342063236394,-0.0005119503472056364,-0.0030300142984646117,0.010713524355292024
2021-06-25,0.008853854043963105,0.004619287595093224,0.0076830260636453485,0.00967985963005824,0.009727198633972867,0.013339672331666774,0.012538190032125062
2021-07-02,-0.009973285222637851,0.0001271102305213656,-0.00973935425229877,-0.003066166981740004,-0.008062701513360415,-0.005889545458962475,0.0011384928624205081
2021-07-09,0.004123854884091616,-0.024164326816025317,0.009609737899748394,0.01533548828466147,0.007084109583717968,-0.00044525799249128806,0.008887997800770259
2021-07-16,0.002366803585588828,0.014497807692511078,0.002760320777642322,-0.0014432751502939656,-0.00015289044726574108,-0.0076207869162735475,0.0016330137504219008
2021-07-23,0.022157379453641157,0.04185621288175079,0.0171471632544129,0.019525028300935166,0.02297239126062456,0.03307206624071046,0.011918443590689961
2021-07-30,-0.0079855288062044,0.013186183262437368,-0.009886479757656219,-0.010057557341422663,-0.008263635067661812,-0.005689229517903738,0.0025192403480371207
2021-08-06,-0.0036468093727343165,-0.02030659955267833,-0.002464775928737284,-0.00916051021250408,-0.004829776042180489,-0.01244491887634791,0.007582929420926333
2021-08-13,-0.01444206390234426,-0.030032588900927637,-0.010021154283513467,-0.00624334719015418,-0.012637855983684276,-0.019499025346642274,-0.011794736591918641
2021-08-20,0.012546594785040277,0.03756393682475889,0.008782744435226864,-0.0046957947034360625,0.009492742380808883,0.010230185192755537,0.014549990301491164
2021-08-27,0.03005822244334011,0.05326182997066797,0.026908974240897665,0.024867628454693147,0.028123120694720782,0.03228139642560102,0.015529209166389434
2021-09-03,-0.003288678018955271,0.0177732447605492,-0.0056274803810156815,-0.005117720826014915,-0.003317082527528603,0.0003374975581873496,-0.009289746781342196
2021-09-10,-0.0057544279917455254,0.013368739142426644,-0.006735768889617022,-0.009885254673592803,-0.008724018478519002,-0.011779392342847195,-0.004031140212699841
2021-09-17,-0.012751979552228399,-0.017382173539275625,-0.012887869220359116,-0.014731905859287298,-0.0142104950450761,-0.017261559405848836,-0.0057480009889723975
2021-09-24,-0.021455892858802894,-0.031741698178868516,-0.023636938463121537,-0.0059221891289997775,-0.017954785529536887,-0.0022416474391052654,-0.03167996481864413
2021-10-01,0.01432473734299311,0.019239064252998928,0.01657492013411388,0.01729934600571381,0.013308689671100549,0.009381620591867534,0.022183720379745416
2021-10-08,0.0038173166372983403,-0.009068147803890758,0.006904694925232713,0.007438907919192328,0.005424593712668013,0.002313756610063722,0.0087541170683134
2021-10-15,0.00712785847974029,0.028057329366601103,0.004818434746389322,-0.00279774328865523,0.005124661710957712,0.0030737135834060236,0.0250621294108535
2021-10-22,-0.014943666986236614,-0.01334097960932934,-0.007080025917090227,-0.008946290673112811,-0.01653256160286276,-0.03444460410670447,0.010427849369800415
2021-10-29,0.00781747005119704,-0.0001844202450576038,0.010308824023379515,0.008020213675237198,0.004666523592608218,-0.0030202621791058926,0.018742436423704975
2021-11-05,-0.00012283378181643378,-0.009000683632488293,0.0006007715486773257,-0.0001984456194328299,0.0018557439161916989,0.0021343645317963844,-0.0067251579392624125
2021-11-12,-0.010045468171773542,-0.05067628464758622,-0.002922771451273398,0.00756014231967006,-0.003991382620670558,-0.007076846368919476,0.01285129609535837
2021-11-19,-0.017632753452373806,-0.03444441904443185,-0.014211275221907238,-0.012244453596354954,-0.017188111291750796,-0.02133492156792971,-0.0006174460557523951
2021-11-26,-0.030436632164962507,-0.03655922369984199,-0.028554529542658802,-0.020552603792881263,-0.027220463855034405,-0.022948195187055376,-0.02564750384434868
2021-12-03,0.027415819948994224,0.006884788266073416,0.02931657320107184,0.02309005955662058,0.02554405683839822,0.013273972081410124,0.019567142064847522
2021-12-10,0.011695387768743348,-0.017060638783511273,0.014115737660720162,0.025218822020456555,0.01488129553802775,0.017892034437934967,0.00021433282922182133
2021-12-17,0.0185250491163107,0.046388704241702605,0.015640533590053574,0.0076822438401817905,0.014520074810506989,0.015030340505317152,0.012441409523548982
2021-12-24,0.010205981397062969,-0.006624970094139648,0.01065254800822446,0.011504158203143433,0.010732391694694421,0.010289339915065643,0.011814904040819878
2021-12-31,-0.023039380130295828,-0.07087598485108693,-0.018423717534544304,-0.006150120525014069,-0.01787571562859236,-0.01782297946679312,-0.017263284259420197
2022-01-07,-0.011425238661068926,-0.05322666145502908,-0.007169356480243083,-0.016773056995275648,-0.010702432977131027,-0.022989524676010897,-0.007287242691790453
2022-01-14,-0.007854333408313763,-0.02716136852196238,-0.006982875516793441,-0.00946642930792041,-0.0072994079793898825,-0.010062194383747003,-0.038275205874990975
2022-01-21,-0.03152110285606746,-0.0316219048578934,-0.027534263587241536,-0.026233028496372768,-0.029993640029431168,-0.033474111265051176,-0.034717412509695594
2022-01-28,0.02096126092319306,0.029613365580493545,0.021404986848103214,0.020619928192300296,0.019136253602149766,0.014642976290038634,0.03561836271596425
2022-02-04,0.012736171226547022,0.04200621168258789,0.003873826752810672,-0.00039449231826038655,0.00897562547377162,0.021439159965930932,0.006090377860951263
2022-02-11,-0.012649222951471306,-0.01821200169844106,-0.01213984147244318,3.3857723987562593e-05,-0.0078086627288147525,0.003670378411709585,-0.027285764391847066
2022-02-18,-0.022168784441752853,-0.004551440538926754,-0.02372159056438794,-0.028945068685871433,-0.02503678684484345,-0.027729941510800216,-0.020042894303558906
2022-02-25,-0.000622047520913549,-0.004247225972710766,0.0017618946155577575,0.007167789216891984,0.003139186617118872,0.011097595253827253,0.01730092669932114
2022-03-04,-0.04805427308333332,-0.05547808282351141,-0.047008906958195706,-0.0495268432871131,-0.04812532129785718,-0.047409958098840965,-0.023478864213451488
2022-03-11,0.023648476187975165,0.03975802993255351,0.026469445110013146,0.024278255846625685,0.020609589732360822,0.005705997324281231,0.03664093286872449
2022-03-18,0.018271211500348716,0.025101060505932304,0.015908633842089293,0.019389255636285352,0.020157583146371838,0.024654349114078933,0.024529955577164673
2022-03-25,0.009166786451977549,0.003453768233125265,0.01121827691710564,0.014579192706788202,0.010004827568845132,0.009865611553436793,0.0025529919889019344
2022-04-01,0.007074881133316557,-0.0015137738558815839,0.008762231340395443,0.016510949772911454,0.009385892390407324,0.011330827992427128,-0.006354629308398158
2022-04-08,-0.0101462927461905,-0.0334434090081297,-0.008964341457821878,-0.01214312801117734,-0.011528555460599055,-0.016213454601817556,-0.02446676852927971
2022-04-15,-0.005077019254943083,-0.004837023784210248,-0.0023927890051658185,-0.0008031691771636096,-0.003892897929733685,-0.006629986159850554,0.0006164745910472028
2022-04-22,-0.008807639955351498,0.012050158293844815,-0.008482339308517828,-0.01382740459743892,-0.010374076201880578,-0.018044032637072993,-0.023398537374596254
2022-04-29,-0.020084973276651152,-0.030562259698995398,-0.020485554291850616,-0.02406853744695603,-0.019689709011826317,-0.021890059874076884,-0.032724770658149535
2022-05-06,-0.03256666733536584,-0.039221240571353566,-0.029739066653589274,-0.02140181603771507,-0.030423774500076384,-0.02885924935050488,-0.05188376653606019
2022-05-13,0.008476766998166019,0.020666058231608053,-0.0006895471973067391,-0.020592946484726316,0.0025663936785580432,0.0046818276241340495,-0.0073407266935388675
2022-05-20,0.034669627640161904,0.033736590778470354,0.0375732265244213,0.03714613113045595,0.03376869604334365,0.025094723088820547,0.0406976353215116
2022-05-27,0.011616732973192212,0.016158195703204203,0.01264545159874153,0.0004721300289540764,0.008961445316790106,0.0021945162282863695,0.02980409970008028
2022-06-03,-0.029969291921154717,-0.03460350941139112,-0.02915102785708079,-0.020751848352615898,-0.028992601409854157,-0.022368835899665318,-0.03821368737576939
2022-06-10,-0.06004207274206075,-0.07853981581615488,-0.055233831843221726,-0.04266918320081137,-0.05523788585826772,-0.05477641254563137,-0.0866627973603018
2022-06-17,0.034389653527573394,0.048845998075551345,0.033205958775136324,0.03382959896787008,0.031623936688628174,0.03270693345009157,0.035573736345080494
2022-06-24,0.0013977854960589564,0.012520457766850068,6.0152564523408e-05,0.009278432847541263,0.003049881224713946,0.012037356684754474,-0.002142453075134095
2022-07-01,0.022091045037179624,0.061709926996714515,0.018755243799714716,0.010116915123766113,0.016985440073127078,0.014451333832721236,0.031119937476968985
2022-07-08,-0.022437516152813197,-0.030370496570177652,-0.020522112451678676,-0.013832058904115874,-0.021050487560950848,-0.023249551733077634,-0.028484141180739254
2022-07-15,0.029291245581676284,0.04590126359882829,0.025146108742096107,0.01137775558587828,0.025195166725699547,0.022477469602834033,0.05525129827938528
2022-07-22,0.020888717889085306,0.03612331982629091,0.023196068753626342,0.027315642580703736,0.02187265509784675,0.019074638503717933,0.018255210469311844
2022-07-29,0.011462682125070511,0.042417951340750104,0.005764430311765212,-0.017774764374216545,0.0008761151635898745,-0.00908897630506289,0.01994718035859664
2022-08-05,-0.004103074120204053,-0.011369604005838863,-0.0028304864931562035,-0.0004952740137253997,-0.0022729808234741578,-0.0011745950759940449,0.014052088399681284
2022-08-12,0.01873305995042074,0.02208482049267646,0.018778384752571098,0.028830981401833045,0.02073818467767663,0.02763998729453432,0.01881011228177604
2022-08-19,-0.007972366961958355,0.0038458110963455194,-0.011753524393523174,-0.016280254792808035,-0.012006232856023757,-0.009297632962992908,-0.019584421486328506
2022-08-26,-0.04076307026744552,-0.07006013085463514,-0.03740905401504113,-0.03804681574998359,-0.03835533039689587,-0.04422118509066031,-0.055040467896430606
2022-09-02,-0.0025667355719876106,0.006538989768038572,-0.0028662008125974747,-0.003925130026560697,-0.004314070159668004,-0.00805294529963041,0.009989550380492897
2022-09-09,-0.019292058964523684,-0.025220673742291533,-0.021614275518272885,-0.014885464650811864,-0.018125938008599296,-0.008142911916730444,-0.025625881889026772
2022-09-16,-0.030583591000708843,-0.04506893553546176,-0.023818748611333818,-0.016606070106302995,-0.025785066122049116,-0.03154865430679099,-0.036816043732467246
2022-09-23,-0.03158167574423665,-0.0083264164761081,-0.03244945445205083,-0.03209788469453978,-0.0330207126075831,-0.033248900670524106,-0.030543490609733655
2022-09-30,0.009885802277369127,0.011319183619358242,0.01006662939497871,0.00016458369828264985,0.009446057456700796,0.004205947685365086,0.028694225680031514
2022-10-07,-0.0012387447006505514,-0.017579589465082535,0.001101102599367909,0.02228803561381243,0.0021753582330636956,0.008548938161170083,-0.01937285374305145
2022-10-14,-0.013451267467297301,-0.017096999517210443,-0.01205463320092015,-0.013094247146273386,-0.012998090404695128,-0.014980332591242873,-0.0015304558881943707
2022-10-21,0.028210773516326837,0.03499323024286438,0.02893228715670504,0.03691192382918018,0.029131393812497297,0.03340427081144992,0.039873115004355995
2022-10-28,-0.004490471846620658,0.0036585019687385145,-0.007359906957633444,0.00438995567866618,-0.0022690604380741775,0.010741078094156142,-0.023606381867425766
2022-11-04,0.04489067127069957,0.05222745945189322,0.047450975068535906,0.03427772662823014,0.04394060993912996,0.033781975990075264,0.06382577515430671
2022-11-11,0.017602366244384715,0.023640457656532998,0.011264262071400077,0.002664521210616444,0.012622298609206384,0.018593837635508592,-0.001140211766147068
2022-11-18,0.022126797753013294,0.02333552807064332,0.023625687355253167,0.02459771729434812,0.022641545760943016,0.02170795676489523,0.020748688308792087
2022-11-25,0.02405898457318001,0.024574131165630675,0.021981248489336913,0.008350048138412225,0.019952594690717307,0.010834477048234259,0.01232547024029725
2022-12-02,-0.011628369263328997,0.0028831356711080947,-0.014075922169163202,-0.007868969041435414,-0.012355027334373325,-0.0070858298373572826,-0.027345505168080455
2022-12-09,-0.021626741247179337,-0.03321079402695737,-0.01835456046132955,-0.0221017563037873,-0.020270739534747118,-0.026967968474801984,-0.016681777925586175
2022-12-16,-0.010274968209895263,-0.01495853404040326,-0.00936595301208698,-0.005508755853585234,-0.00928691829119066,-0.009145405023546216,-0.018380823319214614
2022-12-23,0.0076399750530931065,-0.0020130390829818934,0.008035270250948079,0.0035088521686030827,0.0073894928974664875,0.004055483564054274,0.0071443008266793015
2022-12-30,-0.015480713667996526,-0.033565369242798404,-0.016892255583689675,-0.01352173594999928,-0.01456232157902626,-0.008688196246022017,-0.010588285431568553
2023-01-06,0.017994196627526104,0.03882849410545264,0.01732671239427419,0.009478377419639639,0.015835133710394134,0.00825644928151914,0.04633870241538024
2023-01-13,-0.004860774159479164,-0.024504202450961188,-0.005668415870167531,-0.0016424036823762256,-0.0031264484614487165,0.0022207035662817898,-0.020959355324850864
2023-01-20,0.0250205454251482,0.034962990834018104,0.022581752970483704,0.01210013317953007,0.022109294702366666,0.02021673122739598,0.041452385607933795
2023-01-27,0.020727954212357957,0.0017698015813008006,0.018109973419190295,0.0061926024144878244,0.01907619260811444,0.021566402031875986,0.02972214422283144
2023-02-03,-0.019450656869291594,-0.00520031763435036,-0.020556430570236928,-0.011544307605970139,-0.01848350631138873,-0.010761026251334904,-0.02324995131579815
2023-02-10,0.001402572795193402,0.007322819929478586,0.004606644698554874,0.008917444425996957,0.0026304103652567967,-0.0018094516818186746,0.0029232370769886984
2023-02-17,-0.017371567547648792,-0.0162091167925148,-0.014335130639311466,-0.01715741629407963,-0.017277586154365032,-0.02701921800832474,-0.018663536039268458
2023-02-24,-0.0010061299627481812,-0.0032665235063042974,-0.00280776297497487,-0.006745620918300221,-0.002001120552474034,-0.0018819547465539488,-0.007113273080638172
2023-03-03,-0.0065507072715220716,-0.015946772499880524,-0.0077891055785792584,-0.007208659242550874,-0.0059026442983164396,-0.0041213817695956445,-0.015711220153403115
2023-03-10,0.01859144832706261,0.028085066845721318,0.02100013137610146,0.01146464430920524,0.015278526402973558,0.0008039396754431216,0.011620133206742902
2023-03-17,0.00510827125849489,0.0223580613671297,0.002627564644165137,0.0033879749981069462,0.0032877488795732823,0.0036401711384244084,-0.003633870541871296
2023-03-24,0.029916791377892382,0.017934678543012117,0.02850695986298457,0.02704982089473562,0.029571557923087077,0.03393227651079678,0.026782341678238165
2023-03-31,0.010584104353835722,-0.0023657625373120217,0.01334388613421944,0.01177984184717551,0.011028664532164667,0.002754269928608055,0.01359917152716079
2023-04-07,0.005388994399214031,0.0065376740678038114,0.006763926462905356,0.004966326046621727,0.005346573569222635,0.0025048679101447036,0.010459785324784655
2023-04-14,0.006654838089288129,0.009134541916417271,0.005178076755787631,0.006885998487496714,0.0069556633136265145,0.012265989709798308,-0.0038454730105589646
2023-04-21,0.024637984128140555,0.03410346339779502,0.023573574145260512,0.004027861830945945,0.020891188421685802,0.006066204241655271,0.0012868240487730592
2023-04-28,-0.012056072092146763,0.013825308418394355,-0.010861286652019908,-0.012152896695741489,-0.01333496832982417,-0.018789653977154486,-0.017652472692252102
2023-05-05,0.01120111039596372,0.06183358484267143,0.007907665338867442,-0.005249813727973285,0.004978057373238531,-0.0010123742583245665,0.017278428714071915
2023-05-12,0.0047774054018523415,0.010341205624078587,0.0028380380346375578,-0.0012432892478972946,0.002625453935578559,0.0026747570223093486,0.017227583265726647
2023-05-19,-0.009360090065871574,-0.0022234382153515364,-0.013677730486423179,-0.014252241976699387,-0.008780642364582869,0.003381729624856167,-0.010924767305770616
2023-05-26,0.013666746397781537,0.0207262838899287,0.009934904850704251,-0.0050702368144045495,0.009978746311433362,0.00891049977510816,0.017291575850774708
2023-06-02,0.00079031143404662,0.00424975165999264,0.0002173362754078756,0.004961568482829248,0.0017127326471024773,0.006800301739785963,0.01732976166508731
2023-06-09,0.024450103536284074,0.028091903493842718,0.025189776143374587,0.01890004566002812,0.022638408835058188,0.014017065226712866,0.03138916835600301
2023-06-16,-0.0007880800830717405,-0.0029014884701252797,-0.0023030840608009306,0.0035108723489460925,-0.00019238668642307388,0.006141003864609473,-0.010096207239730082
2023-06-23,0.00029343333254594484,-0.004038850363455748,-0.0014409572929242609,-0.003307070599705586,0.00018927033665550042,0.004488865806941078,0.0036655220391769872
2023-06-30,0.005464255714413335,0.006718151740568112,0.00498796853968142,0.012620968885892925,0.007332843284647561,0.013085021199876756,0.0035378951219546114
2023-07-07,0.028115635865885613,0.017483333236678167,0.026441325464995558,0.025426409011277018,0.027301442105506446,0.030621417289354858,0.02251742879825896
2023-07-14,0.006788494254093891,0.0018139106165566687,0.005827914252346522,0.011528209427169145,0.008269824085564537,0.01460367231961679,0.00582786035598489
2023-07-21,0.006916750553106699,0.023795308446320274,0.006407774617063433,0.009207257001380587,0.008062540286438713,0.017166173135094942,0.0006855480776841113
2023-07-28,-0.022007057672024266,-0.030405153868775958,-0.018160051083260464,-0.02129994341053376,-0.022812999579831517,-0.032208295726828706,-0.00806650791179471
